StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2022-01-17 11:54:35,2022-01-17 11:56:36,IP Address,69.18.48.141,100,121,True,2022-01-17 11:56:37,R_CePDQioGeQpmP7j,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,No,,I couldn’t find rental housing,,"More homeownership options,More rental options,More affordable housing options","Would be interested in renting,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","Less than $100,000",,,,,,,,,,Not enough of the right home styles,,,No,1,2,3,4,5,,,,,,,,,
2022-01-17 12:37:42,2022-01-17 12:40:31,IP Address,69.18.48.141,100,168,True,2022-01-17 12:40:31,R_1M5pjFOIaGj5dhS,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough quality housing,,,No,4,1,2,3,5,,Too lenient with run down properties and cracking down on crime,incentives to either fix what is existing or to tear down dumps and incentive to rebuild,Female,18 - 25,2,0,White or Caucasian,"$150,000-$199,999"
2022-01-17 12:53:44,2022-01-17 12:59:21,IP Address,69.18.48.141,100,337,True,2022-01-17 12:59:22,R_1DG6D2bNmB2gRUp,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,No,Yes,Not enough quality housing,,Duplex,No,4,1,2,3,5,make it easier to build houses and garages in town,too much legal oversite in building codes and limitations for homeowners to build things like garages and decks to improve their own residence,make it easier to build,Male,26 - 40,2,0,White or Caucasian,"$100,000-$149,999"
2022-01-18 08:54:50,2022-01-18 08:57:25,IP Address,69.18.48.141,100,154,True,2022-01-18 08:57:26,R_1Ok93aUIBgWobsD,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,No,,"Difficult to find a home to purchase here that suits my family’s needs,I couldn’t find rental housing",,"More homeownership options,More rental options,More affordable housing options,Better quality housing options,Better community amenities","Would be interested in up-sizing,Would be interested in a new construction single-family home","$175,000-$250,000",,,,,,,,,,Not enough quality housing,,,Yes,2,4,3,1,5,,,,Male,18 - 25,1,0,White or Caucasian,"$80,000-$99,999"
2022-01-18 12:22:41,2022-01-18 12:35:11,IP Address,69.18.48.141,100,750,True,2022-01-18 12:35:11,R_2xxfWJs4XJ4xiRo,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,No,,My spouse works in another community,,"Better quality housing options,Better community amenities",Would be interested in a new construction single-family home,"Over $400,000",,,,,,,,,,Not enough of the right home styles,,,No,4,3,1,2,5,,Lack of 300k- 400k housing,Make more sub-divisions like Deer Run,Male,26 - 40,2,2,White or Caucasian,"$100,000-$149,999"
2022-01-18 17:16:48,2022-01-18 17:22:04,IP Address,69.18.48.141,100,315,True,2022-01-18 17:22:05,R_3Ok0hjrgOnCR5QD,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,No,,I own a home elsewhere,,Better quality housing options,Would be interested in an existing single-family home,"$100,000-$175,000",,,,,,,,,,Not enough affordable housing,,"Duplex,Independent Living Complex",Yes,4,1,2,3,5,,,"create some incentive to move to Knoxville. ",Male,26 - 40,2,3,White or Caucasian,"$100,000-$149,999"
2022-01-19 04:59:09,2022-01-19 05:01:20,IP Address,69.18.48.141,100,130,True,2022-01-19 05:01:20,R_YVx4jMjkw9za7U5,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Not enough affordable housing,,,No,3,1,2,4,5,,,,Female,26 - 40,2,2,White or Caucasian,"$60,000-$79,999"
2022-01-12 14:18:12,2022-01-12 14:24:32,IP Address,97.64.166.210,85,380,False,2022-01-19 14:24:34,R_Y05IYRIaNkp3QyJ,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,,Yes,4,3,2,1,5,,Not enough developer interest.,,,,,,,
2022-01-12 14:48:59,2022-01-12 14:49:33,IP Address,69.18.48.130,19,34,False,2022-01-19 14:49:39,R_2hoEXPdnSUmSoql,,,,,,,anonymous,EN,No,,I own a home elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12 15:13:05,2022-01-12 15:13:26,IP Address,205.196.241.229,96,21,False,2022-01-19 15:13:34,R_1FLl0o2boj6Oj67,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12 16:47:42,2022-01-12 16:53:33,IP Address,173.191.183.143,73,350,False,2022-01-19 16:53:34,R_2UXgXdaCcNBNmvR,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough of the right home styles,,Independent Living Complex,Yes,2,4,3,1,5,,People not wanting to spend the momey,,,,,,,
2022-01-12 17:44:09,2022-01-12 17:48:42,IP Address,166.205.124.23,69,273,False,2022-01-19 17:48:43,R_293Abdiu53JSJUJ,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,No,Own,,Single family home,,$500-$699,Fair,Yes,Yes,Other,,Duplex,No,4,3,1,2,5,,,,,,,,,
2022-01-12 18:14:10,2022-01-12 18:14:55,IP Address,173.27.164.203,46,45,False,2022-01-19 18:14:56,R_2awxStZgo3V2Dj6,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,,,,,,,,,,,,,,,,,,,,
2022-01-12 18:14:36,2022-01-12 18:17:53,IP Address,173.191.178.160,65,196,False,2022-01-19 18:17:53,R_3p42GqICdl6neSi,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Own,,Single family home,,"$2,000 or more",Good,No,Yes,Not enough quality housing,,,,,,,,,,,,,,,,,
2022-01-12 18:20:00,2022-01-12 18:20:58,IP Address,174.242.224.164,46,57,False,2022-01-19 18:20:59,R_3EhXYLFsncb9Ocl,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,,,,,,,,,,,,,,,,,,,,
2022-01-12 18:28:58,2022-01-12 18:29:36,IP Address,75.162.57.0,19,38,False,2022-01-19 18:29:38,R_1oBHmYKoUjFeDwn,,,,,,,anonymous,EN,No,,Other,,More rental options,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12 19:17:07,2022-01-12 19:19:37,IP Address,71.28.212.178,69,150,False,2022-01-19 19:19:40,R_2tneXGds6HXvgjC,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,Yes,Not enough quality housing,,Duplex,No,4,3,1,2,5,,,,,,,,,
2022-01-12 19:19:15,2022-01-12 19:22:04,IP Address,71.28.212.178,69,169,False,2022-01-19 19:22:09,R_21BzdTqaV1f6yXK,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,No,Not enough quality housing,,Independent Living Complex,No,3,4,2,1,5,,,,,,,,,
2022-01-12 19:29:36,2022-01-12 19:35:18,IP Address,71.28.210.204,65,341,False,2022-01-19 19:35:21,R_6sR2PvZJO2qEXux,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,Less than $300,Excellent,No,Yes,Not enough of the right home styles,,,,,,,,,,,,,,,,,
2022-01-19 20:43:54,2022-01-19 20:46:25,IP Address,173.27.231.200,100,150,True,2022-01-19 20:46:26,R_eKbbvFhigvehTJT,,,,,41.314300537109375,-93.5879974365234375,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$500-$699,Good,Yes,Yes,Not enough quality housing,,"Duplex,Independent Living Complex,Assisted Living Complex",No,4,3,2,1,5,,,,Female,56-70,2,0,Don’t wish to answer,"$100,000-$149,999"
2022-01-19 21:44:14,2022-01-19 21:50:00,IP Address,75.117.228.245,100,346,True,2022-01-19 21:50:00,R_1PcqIxL1WLsCX9e,,,,,41.6891937255859375,-93.05339813232421875,anonymous,EN,No,,I own a home elsewhere,,,"Not interested in a different home,Would be interested in up-sizing,Would be interested in an existing single-family home","$100,000-$175,000",,,,,,,,,,Not enough affordable housing,,"Duplex,Independent Living Complex",No,1,3,4,2,5,,"Too many house ""flippers"" buying up affordable housing to fix up and resell or rent for higher costs. Low income families have a hard time purchasing inexpensive housing, or finding affordable rentals. ",,Female,41-55,2,3,White or Caucasian,
2022-01-12 22:03:38,2022-01-12 22:03:59,IP Address,174.215.243.52,8,21,False,2022-01-19 22:04:00,R_3m3Nc6UXEZcaIpt,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13 06:50:04,2022-01-13 06:51:40,IP Address,173.191.178.225,58,96,False,2022-01-20 06:51:46,R_24oNX1M4ojpbsJl,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,No,No,Other,,,,,,,,,,,,,,,,,
2022-01-13 07:09:39,2022-01-13 07:10:00,IP Address,205.196.241.229,12,20,False,2022-01-20 07:10:02,R_ylPfk6zmh8Mg2rv,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13 07:12:57,2022-01-13 07:14:08,IP Address,75.89.77.114,19,71,False,2022-01-20 07:14:08,R_30dw0RPcbMgSAg5,,,,,,,anonymous,EN,No,,Other,we live outside the city limits of knoxville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13 07:55:27,2022-01-13 07:58:17,IP Address,98.23.236.212,65,169,False,2022-01-20 07:58:18,R_271qmt4qd7kXczb,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,Yes,Rent,,Apartment,,$500-$699,Excellent,Yes,No,Not enough quality housing,,,No,,,,,,,,,,,,,,
2022-01-13 07:57:43,2022-01-13 08:01:16,IP Address,173.191.180.126,73,213,False,2022-01-20 08:01:18,R_1FJoIpSgQAB3x6f,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Not enough affordable housing,,"Independent Living Complex,Assisted Living Complex",No,4,3,1,2,5,,"Affordable housing ",,,,,,,
2022-01-13 07:59:18,2022-01-13 08:08:09,IP Address,205.196.241.229,73,530,False,2022-01-20 08:08:15,R_3lRAhbk9VWorH9F,,,,,,,anonymous,EN,No,,I own a home elsewhere,,More homeownership options,Would be interested in up-sizing,"$175,000-$250,000",,,,,,,,,,Not enough of the right home styles,,Duplex,No,3,1,2,4,5,,,,,,,,,
2022-01-13 10:11:03,2022-01-13 10:13:07,IP Address,173.27.226.250,73,124,False,2022-01-20 10:13:15,R_3mmEq1FQr3pEHye,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,No,No,Not enough affordable housing,,,No,,,,,,,,,,,,,,
2022-01-13 11:21:11,2022-01-13 11:26:06,IP Address,173.27.227.103,81,295,False,2022-01-20 11:26:08,R_3IQZDdNBdsUNbLz,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,,Good,,Yes,Not enough affordable housing,,Duplex,,4,2,3,1,5,,,,,,,,,
2022-01-13 14:16:54,2022-01-13 14:17:26,IP Address,69.18.48.138,38,32,False,2022-01-20 14:17:31,R_2e3yIl2SfZYk3Vp,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,,Other,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13 15:11:04,2022-01-13 15:12:11,IP Address,173.25.23.197,54,66,False,2022-01-20 15:12:30,R_ehS20X3Fc5c0KNX,,,,,,,anonymous,EN,No,,Other,,More rental options,Would be interested in renting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13 16:17:35,2022-01-13 16:24:45,IP Address,173.27.165.161,73,429,False,2022-01-20 16:24:47,R_RP24r3Lggb1O0q5,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Own,,Single family home,,"$1,200-$1,499",Good,Yes,No,Not enough quality housing,,,No,1,2,3,4,5,,,,,,,,,
2022-01-14 05:09:31,2022-01-14 05:09:52,IP Address,69.18.48.141,0,21,False,2022-01-21 05:09:55,R_2TWZaQTZxMTC9cT,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14 10:06:20,2022-01-14 10:11:08,IP Address,69.18.48.141,65,287,False,2022-01-21 10:11:09,R_2TMiFk33AdEpjHm,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,$700-$899,Good,No,Yes,Other,,,No,,,,,,,,,,,,,,
2022-01-17 10:46:27,2022-01-17 10:48:54,IP Address,69.18.48.141,73,146,False,2022-01-24 10:48:59,R_BRJtI4M06zue87f,,,,,,,anonymous,EN,No,,I own a home elsewhere,,More homeownership options,Not interested in a different home,"$100,000-$175,000",,,,,,,,,,Not enough quality housing,,,No,3,4,2,1,5,,,,,,,,,
2022-01-24 13:36:07,2022-01-24 13:41:04,IP Address,69.18.48.141,100,296,True,2022-01-24 13:41:04,R_1rIWB4ytZ2xhghf,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,$300-$499,Fair,No,No,Not enough quality housing,,,No,4,3,2,1,5,,The completely dilapidated houses need knocked down to create room for decent housing to be built in the city.,"Knock down dilapidated houses, build new structural and esthetically sound housing.",Male,18 - 25,1,0,White or Caucasian,"$60,000-$79,999"
2022-01-24 13:43:12,2022-01-24 13:46:56,IP Address,69.18.48.141,100,223,True,2022-01-24 13:46:56,R_3fI98SWh4ujS5F1,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,No,No,Other,too many drugs in town,,No,4,3,1,5,2,Get rid of drugs in town,The amount of drugs screwing people up in this town,Clean up the town so its not such a dump,Male,26 - 40,2,0,White or Caucasian,"$150,000-$199,999"
2022-01-17 14:11:52,2022-01-17 14:14:27,IP Address,69.18.48.141,65,155,False,2022-01-24 14:14:29,R_2tFLOUpzm0uAsCh,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough quality housing,,"Independent Living Complex,Assisted Living Complex",Yes,,,,,,,,,,,,,,
2022-01-18 05:14:34,2022-01-18 05:15:13,IP Address,69.18.48.141,15,38,False,2022-01-25 05:15:14,R_3svwXsI9DrsxnTT,,,,,,,anonymous,EN,No,,I own a home elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18 09:55:18,2022-01-18 09:56:50,IP Address,69.18.48.141,65,91,False,2022-01-25 09:56:55,R_2aemprPLWdZkZmW,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,,No,,,,,,,,,,,,,,
2022-01-18 11:12:06,2022-01-18 11:14:03,IP Address,69.18.48.141,65,117,False,2022-01-25 11:14:06,R_1DtFp3BcuL4g9Ag,,,,,,,anonymous,EN,No,,I own a home elsewhere,,"Better quality housing options,Better community amenities","Would be interested in up-sizing,Would be interested in a new construction single-family home","$175,000-$250,000",,,,,,,,,,Not enough quality housing,,,No,,,,,,,,,,,,,,
2022-01-19 19:54:44,2022-01-19 19:56:16,IP Address,192.119.212.190,65,92,False,2022-01-26 19:56:20,R_NVhYqR2YBN7cOHf,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,No,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Other,,,No,,,,,,,,,,,,,,
2022-02-01 06:27:20,2022-02-01 06:29:37,IP Address,173.27.231.200,100,136,True,2022-02-01 06:29:37,R_3mdBJKvwPy8vduL,,,,,41.314300537109375,-93.5879974365234375,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough quality housing,,"Independent Living Complex,Assisted Living Complex",No,4,3,2,1,5,,,,Female,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2022-02-01 06:32:37,2022-02-01 06:36:56,IP Address,173.27.165.173,100,259,True,2022-02-01 06:36:57,R_2wmkAzY1xDpzFKz,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Fair,Yes,Yes,Not enough affordable housing,,Independent Living Complex,Yes,4,3,2,1,5,,,,Female,26 - 40,2,5 or more children,White or Caucasian,"$80,000-$99,999"
2022-02-01 06:28:18,2022-02-01 06:42:38,IP Address,173.27.226.177,100,860,True,2022-02-01 06:42:38,R_1i9XBgVCS0v3Lf1,,,,,41.314300537109375,-93.5879974365234375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Other,Not enough homes available. We’re moving in a good direction but we need to allow multi family to be built.,"Duplex,Independent Living Complex",Yes,,,,,,,"We’re moving in the right direction with the housing development behind Walmart and the VA. I think we need multi family housing, apartments nice ones. I’d like to see the city give a local builder or entrepreneur the opportunity to build some. I also think as we grow we need more attractions other than the races. ",The rental inspection I believe is a great step even as a land lord myself. But I believe the costs are not effective. Incentivize the ones that are holding their properties to a higher standard. Their are plenty of distressed houses that can be fixed and brought back to life. Acquiring these houses will be a problem but I believe with the right person and pitch some can be acquired.,Male,26 - 40,2,1,White or Caucasian,"$60,000-$79,999"
2022-02-01 07:17:06,2022-02-01 07:21:09,IP Address,173.190.71.218,100,243,True,2022-02-01 07:21:09,R_2waZggfaunwaloy,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,Independent Living Complex,Yes,3,4,1,2,5,,,,Female,41-55,2,0,White or Caucasian,"$80,000-$99,999"
2022-02-01 07:08:13,2022-02-01 07:26:49,IP Address,173.190.71.249,100,1116,True,2022-02-01 07:26:50,R_1KlIuRjYT9GtrqH,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,1-5 years,,,,,,No,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Other,"Not enough well paying jobs in Knoxville (or surrounding area) that would support a home in good condition. ",,Yes,5,2,1,4,3,"Bring in companies offering a living wage ",,"Offer a graduated property tax pause on all home purchases- maybe a 5 or 10 year plan. If a 5 year plan, then every year the homeowners property tax liability increases by 20%, if a 10 year plan, then a 10% annual increase. This can be determined by household income at the time of purchase among other things. Then build quality homes that are still affordable. I work in Indianola, so that’s where I see new housing developments and the homes start over $200k, which is not affordable or sustainable for the people of Knoxville, especially considering the lack of high paying jobs. People currently living in Knoxville that would like to upgrade can move into a new home (as well as people newly moving to the city) and people looking to buy more of a starter home can move into the older homes. If you incentivize both purchases people are more likely to choose Knoxville over another city. The increase in sales tax should offset some/most of the hit on property taxes. Landlords can also pass savings onto their renters. So while I emphasize from the homeowners perspective, this is a win-win for both owners and renters. ",Female,26 - 40,1,0,White or Caucasian,"$40,000-$59,999"
2022-02-01 07:30:34,2022-02-01 07:39:26,IP Address,173.27.224.103,100,532,True,2022-02-01 07:39:26,R_1lsfWH6C09zkOvu,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,1-5 years,,,,,,No,Rent,,Single family home,,"$900-$1,199",Good,No,Yes,Not enough quality housing,,,No,4,5,3,1,2,"Get rid of rentals/organizations that support addicts in the community ",Nothing now that there is land from the old VA,"Build it and then focus on cleaning up the drug issues that plague the community through auditing and shutting down places like The Well that house and support addicts and dealers by giving them free housing and assistance without true limits. ",Male,26 - 40,3,3,White or Caucasian,"$80,000-$99,999"
2022-02-01 07:38:06,2022-02-01 07:45:50,IP Address,69.18.48.135,100,463,True,2022-02-01 07:45:50,R_3h45zqwe85SrK6n,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,$500-$699,Good,Yes,Yes,Other,"All of the above ",,Yes,5,4,1,3,2,"Single family housing that is affordable ex 150,000-175,000","Not enough commercial business to support people, also need more restaurants and activities for people to do on nights and weekends to keep business in our town. Current lot prices in town are not in affordable range for 90% of the population in Knoxville. Lots should not be 60,000 should be in the 20-30,000 range especially on va campus if we want it to grow ","Affordable lot values with the expansion of the VA district ",Male,18 - 25,2,0,White or Caucasian,"$80,000-$99,999"
2022-02-01 08:03:03,2022-02-01 08:08:51,IP Address,173.27.165.163,100,348,True,2022-02-01 08:08:51,R_3e84Dend0uR2HhL,,,,,41.314300537109375,-93.5879974365234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Fair,No,No,Not enough affordable housing,,Assisted Living Complex,No,4,2,1,3,5,,Too much city oversight. Leave rental property owners alone.,,Female,26 - 40,1,2,I identify with 2 or more groups,"$20,000-$39,999"
2022-02-01 08:15:29,2022-02-01 08:19:40,IP Address,173.215.80.10,100,250,True,2022-02-01 08:19:40,R_3dY2yFzO8QoVvy9,,,,,41.702606201171875,-93.783203125,anonymous,EN,No,,My spouse works in another community,,Better quality housing options,Would be interested in an existing single-family home,"$250,000-$325,000",,,,,,,,,,Not enough quality housing,,Duplex,No,3,4,2,1,5,,"A majority of what’s left available is infill development. There’s nowhere for Knoxville to grow out. I suppose the VA a changes this, but historically, places for development. ",,Male,26 - 40,2,0,White or Caucasian,"$150,000-$199,999"
2022-02-01 08:27:49,2022-02-01 08:31:43,IP Address,166.181.81.80,100,234,True,2022-02-01 08:31:44,R_2tb4ZnTklVc9PZW,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,$700-$899,Fair,Yes,Yes,Not enough affordable housing,,Independent Living Complex,Yes,3,1,4,2,5,,Rental owners,Rental inspections and new single family homes,Female,41-55,1,1,Don’t wish to answer,"$20,000-$39,999"
2022-02-01 08:28:39,2022-02-01 08:32:35,IP Address,98.22.0.174,100,235,True,2022-02-01 08:32:35,R_u85KsYEe2Ip21Nf,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,,Yes,4,3,1,2,5,,,"Don’t allow churches to own all the commercial property so that commercial business are actually taxed. The property tax rate for Knoxville is incredibly high. You can live in Ankeny for lesser property taxes than west ridge. That’s a problem. ",Female,26 - 40,2,3,White or Caucasian,"$100,000-$149,999"
2022-02-01 08:33:20,2022-02-01 08:35:43,IP Address,174.215.248.19,100,142,True,2022-02-01 08:35:43,R_z6HJIO4FN2MdOY9,,,,,41.212005615234375,-96.11009979248046875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,$700-$899,Fair,Yes,No,Do not qualify for a home mortgage,,Duplex,No,1,4,2,3,5,,,,Male,26 - 40,2,4,White or Caucasian,"$20,000-$39,999"
2022-02-01 08:39:25,2022-02-01 08:41:57,IP Address,162.40.40.204,100,152,True,2022-02-01 08:41:58,R_3KAVkJ7VlJYRoRw,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,2,1,3,4,5,,,,,,,,,
2022-02-01 08:35:18,2022-02-01 08:42:30,IP Address,69.18.48.118,100,431,True,2022-02-01 08:42:30,R_32Wtzpc2oUrFuYl,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Not enough quality housing,,,No,5,4,1,3,2,"Clean up/repair/improve curb appeal of community ","Town looks run down and concerns with crime make people less likely to want to move to Knoxville. There are good things happening, but this type of thi is holding us back.","Clean up ""curb appeal "" of town to attract new residents to want to build and move here (including businesses).",Female,41-55,2,2,White or Caucasian,"$200,000 or more"
2022-02-01 08:40:45,2022-02-01 08:44:32,IP Address,166.181.85.137,100,227,True,2022-02-01 08:44:33,R_1Qy1yZJlARwKXRG,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$500-$699,Good,Yes,Yes,Not enough affordable housing,,Duplex,No,1,2,3,4,5,"Lower property taxes ","High taxes ","Lower property taxes ",Male,71+,2,0,White or Caucasian,"$20,000-$39,999"
2022-02-01 08:40:40,2022-02-01 08:44:54,IP Address,98.22.241.68,100,253,True,2022-02-01 08:44:55,R_XSLTvyOunaFySiZ,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$1,200-$1,499",Excellent,No,Yes,Not enough affordable housing,,Independent Living Complex,No,4,3,1,2,5,,,,Female,56-70,3,1,White or Caucasian,"$100,000-$149,999"
2022-02-01 08:39:56,2022-02-01 08:53:41,IP Address,98.22.216.145,100,825,True,2022-02-01 08:53:41,R_2QLQ0xBUVK5hVul,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,1-5 years,,,,,,No,Own,,Single family home,,$300-$499,Fair,Yes,No,Not enough affordable housing,,,No,3,2,4,1,5,"Affordability is key ","Affordability but I’m afraid we’re going to have more housing than people to live in them. We need more jobs and even a community college to bring more people to town. ","Knoxville isn’t a high end town. We’re a lower poverty town. That needs to be considered. There is a lot of clean up this town needs not just the VA. ",Female,26 - 40,3,4,White or Caucasian,"$20,000-$39,999"
2022-02-01 08:41:23,2022-02-01 09:07:35,IP Address,173.27.226.253,100,1571,True,2022-02-01 09:07:36,R_puP6Yvpt6GWmKoV,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$700-$899,Good,No,Yes,Not enough quality housing,,,Yes,4,2,1,3,5,,Lack of local investors. The community doesn't people with old money to invest back into the commute or aren't willing to.,"A targeted long term plan that indenyl's areas to be developed. Secure land. Put in place an incentive plan to attract investors and developers. Insure a consistent inspections program, we have the perception that you can't build here due to difficulty with not being able to work with the City. Educate the community to obtain buy in from the community and why the process is way it is. The City understands the process as well as developers and investors but the community also needs to be aware of why the process this way. Continued negative out cries from the general publics is problematic. Develop the plan and stick to it without deviating from the plan for the sake of a quick development that will or can restrict the future goals of development.
   ",Male,71+,2,0,White or Caucasian,"$80,000-$99,999"
2022-02-01 09:20:59,2022-02-01 09:27:28,IP Address,166.181.85.206,100,389,True,2022-02-01 09:27:29,R_2BeNCqDkJEZMyF4,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Mobile home,,$500-$699,Good,No,Yes,Do not qualify for a home mortgage,,,No,4,3,2,1,5,,"Affordable ",,Male,26 - 40,1,0,White or Caucasian,"$40,000-$59,999"
