StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-10-24 16:19:53,2021-10-24 16:21:59,IP Address,71.28.220.164,100,125,True,2021-10-24 16:21:59,R_zeSbQ2bE8PfdjRD,,,,,41.6891937255859375,-93.05339813232421875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Rent,,Other,,$300-$499,Fair,Yes,Yes,Not enough of the right home styles,,Duplex,Yes,2,3,1,4,5,,,,Male,26 - 40,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-24 17:10:52,2021-10-24 17:15:20,IP Address,71.30.75.120,100,268,True,2021-10-24 17:15:21,R_26ltjVM2ed10AFM,,,,,41.6891937255859375,-93.05339813232421875,anonymous,EN,Yes,1-5 years,,,,,,Retired,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Not enough of the right home styles,,"Independent Living Complex,Assisted Living Complex",Yes,4,3,2,1,5,,,,Female,71+,1,0,White or Caucasian,"$100,000-$149,999"
2021-10-25 07:09:30,2021-10-25 07:12:17,IP Address,132.161.246.164,100,166,True,2021-10-25 07:12:17,R_OCHWQXuJrNH3WMN,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,No,Rent,,Other,Dormitory,$700-$899,Fair,No,Yes,,,,,,,,,,,,,Other,18 - 25,,,Black or African American,
2021-10-25 07:41:22,2021-10-25 07:42:51,IP Address,132.161.186.229,100,88,True,2021-10-25 07:42:51,R_yUE8iZu8rmdVlJL,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,Dorms,Other,Dorms,$300-$499,Fair,No,No,,,,,2,3,1,4,5,,,,Female,18 - 25,,0,White or Caucasian,"$19,999 or less"
2021-10-25 09:14:11,2021-10-25 09:18:27,IP Address,132.161.242.54,100,255,True,2021-10-25 09:18:27,R_1PZZ2HXbg9fSTqF,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,Student Housing,Apartment,,Less than $300,Excellent,No,No,Not enough quality housing,,"Duplex,Independent Living Complex",No,4,2,1,3,5,,,,Male,18 - 25,2,0,White or Caucasian,"$19,999 or less"
2021-10-25 09:22:58,2021-10-25 09:30:44,IP Address,132.161.152.244,100,465,True,2021-10-25 09:30:44,R_W1HQoHkLNLCo5Zn,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Other,downtown loft,$700-$899,Good,Yes,Yes,Not enough of the right home styles,,"Independent Living Complex,Assisted Living Complex",No,1,2,4,3,5,,finding developers willing to take the risk in a rural area,"make sure our current affordable housing is actually liveable
it is also bigger than housing, housing is one piece of the bigger puzzle, there needs to be programs addressing the other needs as well
",Female,41-55,3,,White or Caucasian,"$100,000-$149,999"
2021-10-18 10:16:08,2021-10-18 10:16:21,IP Address,132.161.165.165,31,13,False,2021-10-25 10:16:23,R_1di7aCkdwpG866F,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25 13:37:33,2021-10-25 13:40:09,IP Address,132.161.236.81,100,156,True,2021-10-25 13:40:09,R_2X7IYTjqQj9x8Q0,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,Yes,Not enough quality housing,,"Independent Living Complex,Assisted Living Complex",No,2,1,4,3,5,,"The rental properties are in such high demand that they can be in awful condition. ",'-Rental property oversight. Maybe some kind of inspection?,Female,26 - 40,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-18 14:03:39,2021-10-18 14:04:12,IP Address,71.194.53.226,15,32,False,2021-10-25 14:04:12,R_3PBkBaG78eU4GbZ,,,,,,,anonymous,EN,No,,I own a home elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 14:24:40,2021-10-18 14:28:10,IP Address,74.51.209.210,69,210,False,2021-10-25 14:28:14,R_AsNOayd9Lyih1V7,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,No,Yes,Do not qualify for a home mortgage,,,No,1,4,2,3,5,,,,,,,,,
2021-10-18 14:59:10,2021-10-18 14:59:52,IP Address,208.38.230.112,38,41,False,2021-10-25 14:59:52,R_1Kg2dHGDkSYXUlO,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Apartment,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25 15:28:15,2021-10-25 15:30:29,IP Address,98.22.3.82,100,133,True,2021-10-25 15:30:29,R_1Ntf2MRWLgvsw8Z,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,,No,4,3,1,2,5,,,,Female,26 - 40,2,1,White or Caucasian,"$60,000-$79,999"
2021-10-18 20:04:03,2021-10-18 20:05:06,IP Address,24.209.94.221,46,63,False,2021-10-25 20:05:10,R_XCmtN0lDi5wr1ol,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,dorm,Duplex/Fourplex,,$700-$899,Fair,,,,,,,,,,,,,,,,,,,,
2021-10-25 20:49:10,2021-10-25 20:53:04,IP Address,107.77.210.80,100,234,True,2021-10-25 20:53:04,R_2CPckyVIyz0pQMV,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,Yes,Less than 1 year,,,,,,No,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough affordable housing,,Duplex,No,2,3,4,1,5,,"Lack of investment ","Support the development of new houses and apartment complexes ",Female,26 - 40,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-25 22:30:10,2021-10-25 22:32:37,IP Address,173.30.133.101,100,146,True,2021-10-25 22:32:37,R_2thFrWhNPMzhV7w,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,No,Rent,,Apartment,,$300-$499,Fair,No,Yes,Do not qualify for a home mortgage,,Duplex,No,4,2,3,5,1,ADA accessible housing,Accessibility for disabled people,"Up to date rentals, accessible units",Other,18 - 25,2,0,White or Caucasian,"$20,000-$39,999"
2021-10-19 07:28:13,2021-10-19 07:29:03,IP Address,24.189.63.142,38,49,False,2021-10-26 07:29:04,R_24OT0wbCzM7DG4e,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,College Housing,Apartment,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26 07:57:09,2021-10-26 08:00:45,IP Address,132.161.177.135,100,216,True,2021-10-26 08:00:46,R_1JCN3tumJmQE10y,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough quality housing,,"Independent Living Complex,Assisted Living Complex",No,4,1,2,3,5,,,,Female,41-55,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-26 08:51:57,2021-10-26 08:56:23,IP Address,132.161.177.170,100,265,True,2021-10-26 08:56:23,R_w6vQIUCYjTbVp5f,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,"$1,200-$1,499",Excellent,No,Yes,Do not qualify for a home mortgage,,Duplex,No,3,2,4,1,5,,"Many college staff and faculty end up commuting from other areas as there are very, very few single family home rental options here and it is difficult to find the ones that exist. ","I don't know enough about what specific actions would work, but housing for families (more townhomes/condos/etc.) that is three bedrooms is needed, or people end up commuting from other towns, which means Grinnell is losing out economically to the more urban areas that provide housing.",Female,26 - 40,2,2,White or Caucasian,"$100,000-$149,999"
2021-10-26 13:37:26,2021-10-26 13:44:25,IP Address,132.161.195.81,100,419,True,2021-10-26 13:44:26,R_31jzMSCNpZG6AfT,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,No,Yes,,,Independent Living Complex,No,3,1,2,4,5,,,,Female,41-55,2,0,Don’t wish to answer,
2021-10-26 16:23:20,2021-10-26 16:35:54,IP Address,132.161.237.115,100,753,True,2021-10-26 16:35:54,R_3e92I9m7AVZNoHQ,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Apartment,,"$900-$1,199",Excellent,Yes,Yes,Not enough quality housing,,Duplex,No,2,4,1,3,5,"help people advertise their rental properties in places other than the pennysaver ","Grinnell is a strange mix of a town because half of the housing properties are very nice, well up-kept, new paint jobs and remodeling done. The other half are awful eye-sores which bring down the property values of the surrounding homes. There are some houses around here which look like they are falling apart. Busted out windows, exterior in poor condition, junk all over the front yard, etc. I would not want to buy a house like that and have to put all that time and money into repair work. I would also not want to live next to a house like that. The prices for housing and renting are quite good, but the limited choice is what prevents me from wanting to buy a home in the area. There are not very many nice houses or units on the market and a lot of the homes and apartments in the town need upgrades. ","Increased funding for programs which offer reduced rent to low-income residents
Build more duplexes instead of single home zoning
Offer residents grants to make needed repairs to their rental units/homes
",Female,18 - 25,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-27 00:54:02,2021-10-27 01:01:24,IP Address,98.21.141.92,100,442,True,2021-10-27 01:01:24,R_1pzFOv3ImvQcP1R,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough affordable housing,,"Independent Living Complex,Assisted Living Complex",No,1,2,3,4,5,,The college!,"Owners or renters have to stay at least five years in a dwelling.  College students could not be eligible to live in certain areas. ",Female,,4,0,Don’t wish to answer,"$80,000-$99,999"
2021-10-20 10:57:15,2021-10-20 11:24:59,IP Address,173.19.155.52,38,1663,False,2021-10-27 11:25:00,R_11ctsRuDMT8rkGR,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Other,,Single family home,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 11:24:59,2021-10-20 11:34:22,IP Address,173.19.155.52,15,562,False,2021-10-27 11:34:23,R_3szEV8E2qizkCbN,,,,,,,anonymous,EN,No,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27 12:21:07,2021-10-27 12:23:56,IP Address,132.161.215.97,100,169,True,2021-10-27 12:23:57,R_1rI03H58uZ4pkud,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Other,taxes are high here,Duplex,No,4,2,1,3,5,,,,Male,41-55,2,1,White or Caucasian,"$150,000-$199,999"
2021-10-27 12:24:04,2021-10-27 12:32:39,IP Address,132.161.222.88,100,514,True,2021-10-27 12:32:40,R_2uKcK3oRqTP4lnS,,,,,41.6472930908203125,-93.47440338134765625,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,,No,3,1,2,4,5,,"In my opinion it is the lack of contractors who are skilled and follow through, and a fairly difficult time getting access to materials and supplies. ","1. Buy the terrible falling down houses. 2. remodel them. 3. turn them into single family rentals 4. Make landlords responsible for repairs and upgrades. Dear God could we get a grant to replace everybody's old windows from Pella? That would make my life easier and the house more efficient! ",Female,41-55,2,2,White or Caucasian,"$100,000-$149,999"
2021-10-27 12:28:26,2021-10-27 12:40:09,IP Address,132.161.128.18,100,703,True,2021-10-27 12:40:10,R_2CpiJeovK1uFbRA,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,Less than $300,Good,Yes,Yes,Not enough quality housing,,"Independent Living Complex,Assisted Living Complex",No,5,1,2,4,3,Create green space or build new housing on abandon lots,,,Female,41-55,2,2,White or Caucasian,"$150,000-$199,999"
2021-10-20 12:41:43,2021-10-20 12:43:10,IP Address,174.209.38.116,50,87,False,2021-10-27 12:43:14,R_1l3MT2vDTXNyd4T,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,Boarding Costs,Other,Dorm Hall,"$1,200-$1,499",Fair,Yes,,,,,,,,,,,,,,,,,,,
2021-10-20 12:43:28,2021-10-20 12:44:17,IP Address,172.58.35.25,38,49,False,2021-10-27 12:44:17,R_1IjerMy3V8Bm6R6,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,Dorm,Other,Dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:43:34,2021-10-20 12:44:30,IP Address,132.161.188.131,38,55,False,2021-10-27 12:44:30,R_2CUoLFd9ZjAoyqb,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Student housing,Other,Dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-27 12:39:55,2021-10-27 12:44:51,IP Address,132.161.128.17,100,296,True,2021-10-27 12:44:52,R_2fs0JREYwq5Ba0a,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,No,Do not qualify for a home mortgage,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,2,1,3,4,5,,40 percent of the town is living in poverty and does not have the money to improve those housing options.,Provide a path for to low-income families to achieve home ownership. Support raising the minimum wage.,Female,26 - 40,2,2,White or Caucasian,"$200,000 or more"
2021-10-20 12:44:24,2021-10-20 12:45:00,IP Address,132.161.188.87,0,35,False,2021-10-27 12:45:03,R_3e4tFctN1rkCig6,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:45:16,2021-10-20 12:45:27,IP Address,97.101.48.151,31,11,False,2021-10-27 12:45:28,R_ANYgZZAvPiSQuKl,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:45:48,2021-10-20 12:45:56,IP Address,174.198.150.91,12,7,False,2021-10-27 12:45:57,R_2SfsTkYtukQZIPf,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:44:40,2021-10-20 12:46:04,IP Address,174.192.75.178,65,84,False,2021-10-27 12:46:06,R_1cZDRT44mUrRbyq,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,Student housing,Other,Dorm,$700-$899,Poor,No,Yes,Not enough affordable housing,,,No,,,,,,,,,,,,,,
2021-10-27 12:43:26,2021-10-27 12:46:14,IP Address,132.161.247.154,100,168,True,2021-10-27 12:46:14,R_6tW0Rxu6SsYF6Vj,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,$500-$699,Poor,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex",Yes,4,1,2,3,5,,It's expensive to live here,There should be enough housing for all people and people who can't make rent should have help,Female,18 - 25,4,0,I identify with 2 or more groups,"$19,999 or less"
2021-10-20 12:45:52,2021-10-20 12:46:15,IP Address,71.218.36.9,38,22,False,2021-10-27 12:46:17,R_1JRRaYWt53ezxlu,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Other,,Other,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:46:25,2021-10-20 12:46:51,IP Address,98.232.207.134,50,25,False,2021-10-27 12:46:52,R_tPSmDas5yvvXHLH,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:46:18,2021-10-20 12:47:36,IP Address,172.58.4.56,54,77,False,2021-10-27 12:47:39,R_10PGkvpLtfg0ede,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Dorm,Other,Dorm,"$900-$1,199",Poor,Yes,Yes,,,,,,,,,,,,,,,,,,
2021-10-27 12:44:27,2021-10-27 12:47:42,IP Address,173.20.229.176,100,195,True,2021-10-27 12:47:42,R_1LFCPcb4MzPMx2R,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,,No,1,3,4,2,5,,Not sure,Rental oversight and accountability for condition of rental properties. Starter home development...there are very few starter home/first home-priced houses in Grinnell that are in reasonable condition and in neighborhoods that are well kempt.,Female,41-55,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-20 12:48:12,2021-10-20 12:48:45,IP Address,132.161.188.229,31,33,False,2021-10-27 12:48:46,R_3D1JlZjC2vbEhQS,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:48:05,2021-10-20 12:49:21,IP Address,108.66.79.177,50,75,False,2021-10-27 12:49:22,R_1NsIJmgTSftTYrC,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Student dorm housing,Other,Dorm building,$700-$899,Excellent,No,,,,,,,,,,,,,,,,,,,
2021-10-27 12:38:08,2021-10-27 12:49:41,IP Address,166.181.82.218,100,693,True,2021-10-27 12:49:42,R_2CrlTCfTn9AdwhF,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,"Independent Living Complex,Assisted Living Complex",No,2,3,4,1,5,,Affordable housing. Wages high enough to fully support people with housing needs.,I don't know.,Male,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-20 12:50:03,2021-10-20 12:50:37,IP Address,172.225.198.60,65,33,False,2021-10-27 12:50:39,R_3n6MCPMjD7nNccd,,,,,,,anonymous,EN,,1-5 years,,,,,,,,,,,,,,,Not enough quality housing,,"Duplex,Independent Living Complex",No,,,,,,,,,,,,,,
2021-10-20 12:53:54,2021-10-20 12:54:14,IP Address,132.161.244.87,31,20,False,2021-10-27 12:54:15,R_velfDtGmKpkF9kt,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:54:19,2021-10-20 12:54:56,IP Address,67.167.123.76,46,36,False,2021-10-27 12:54:59,R_3p4HpqW5j4Esox1,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Other,Dorm,Other,Dorm,"$1,200-$1,499",Fair,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:54:44,2021-10-20 12:55:31,IP Address,63.152.16.99,38,47,False,2021-10-27 12:55:33,R_3shuav2y5GnfCSQ,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Dorm,Other,Dorm Hall,,,,,,,,,,,,,,,,,,,,,,
2021-10-27 12:51:34,2021-10-27 12:55:58,IP Address,132.161.186.233,100,264,True,2021-10-27 12:55:58,R_1FlcqBHjQAfatWj,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,Dorm room grinnell college,Other,Dorm,$300-$499,Fair,Yes,Yes,Not enough quality housing,,"Duplex,Independent Living Complex",No,3,1,2,4,5,,Low qualitt living standards,Better regulation regarding infrastructure and quality residences,Other,18 - 25,2,0,Hispanic or Latino,"$60,000-$79,999"
2021-10-20 12:54:12,2021-10-20 12:56:10,IP Address,132.161.177.75,65,118,False,2021-10-27 12:56:11,R_1Ntttxu3JkFvicz,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Own,,Mobile home,,"$900-$1,199",Excellent,Yes,Yes,Not enough affordable housing,,Duplex,No,,,,,,,,,,,,,,
2021-10-20 12:55:53,2021-10-20 12:56:28,IP Address,132.161.187.212,38,34,False,2021-10-27 12:56:29,R_1DVjavPpbNAcB0Q,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,dorm,Apartment,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27 12:53:21,2021-10-27 12:56:44,IP Address,132.161.222.23,100,203,True,2021-10-27 12:56:44,R_2qxdgB06Rk0TeWN,,,,,41.6472930908203125,-93.47440338134765625,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,,No,4,1,2,3,5,,,,Female,26 - 40,1,0,White or Caucasian,"$60,000-$79,999"
2021-10-20 12:56:33,2021-10-20 12:56:54,IP Address,132.161.163.228,0,20,False,2021-10-27 12:56:56,R_yUtfMU4sQTPim5z,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:56:17,2021-10-20 12:56:56,IP Address,192.234.15.107,38,39,False,2021-10-27 12:56:57,R_263dE7vhvOVBKh5,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Rent,,Other,dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:56:54,2021-10-20 12:57:35,IP Address,174.208.230.121,38,40,False,2021-10-27 12:57:36,R_2QLLIQnDTrcmuAb,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,student/college owned housing,Other,"college house ",,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:57:43,2021-10-20 12:57:50,IP Address,166.182.81.68,54,6,False,2021-10-27 12:57:52,R_3Occ3fnVBrBlLK9,,,,,,,anonymous,EN,,Less than 1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:57:37,2021-10-20 12:57:55,IP Address,75.118.109.162,0,18,False,2021-10-27 12:57:57,R_1E07rTpqbzNpFZx,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:57:28,2021-10-20 12:58:00,IP Address,172.58.83.104,54,32,False,2021-10-27 12:58:05,R_27qwmf5RnPeYQUs,,,,,,,anonymous,EN,,1-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:58:17,2021-10-20 12:58:35,IP Address,107.77.208.117,35,18,False,2021-10-27 12:58:37,R_VOK1xU5t6RyPZU5,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:58:13,2021-10-20 12:58:39,IP Address,24.62.204.118,31,26,False,2021-10-27 12:58:39,R_1gTt4BPuzidKao8,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:57:36,2021-10-20 12:58:44,IP Address,67.173.170.152,19,68,False,2021-10-27 12:58:45,R_1pW0105sbBUC8Jw,,,,,,,anonymous,EN,No,,Other,"College dorm , on and off.",Better community amenities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27 12:24:38,2021-10-27 12:58:57,IP Address,132.161.189.63,100,2059,True,2021-10-27 12:58:58,R_1rqY4execNdCsjR,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,dorm,Duplex/Fourplex,,,Poor,No,Yes,Not enough quality housing,,"Duplex,Independent Living Complex",No,4,2,1,3,5,,,,Female,18 - 25,4,0,Asian or Pacific Islander,"$19,999 or less"
2021-10-20 12:58:52,2021-10-20 12:59:15,IP Address,172.56.22.236,12,23,False,2021-10-27 12:59:15,R_3Ht4AuBR6TVGo7Z,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:58:41,2021-10-20 12:59:44,IP Address,98.21.84.29,50,63,False,2021-10-27 12:59:46,R_269Micv1DQZ78K2,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Fair,Yes,,,,,,,,,,,,,,,,,,,
2021-10-20 12:59:38,2021-10-20 13:00:12,IP Address,172.58.68.215,31,34,False,2021-10-27 13:00:16,R_xyFDpMqaZm9QAuJ,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:58:49,2021-10-20 13:00:23,IP Address,107.77.198.20,92,93,False,2021-10-27 13:00:26,R_85KFs6jzVdUOgpj,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,"dorm ",Other,dorm,Less than $300,Excellent,No,Yes,,,,No,,,,,,,,,,,,,,
2021-10-20 12:56:58,2021-10-20 13:01:13,IP Address,132.161.165.173,35,255,False,2021-10-27 13:01:14,R_XAnlNgSsOlJFPy1,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Own,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:01:37,2021-10-20 13:01:58,IP Address,172.58.84.59,31,20,False,2021-10-27 13:01:58,R_2CeP6K6dJZrBueP,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 12:57:41,2021-10-20 13:02:06,IP Address,68.46.100.53,50,265,False,2021-10-27 13:02:10,R_3n1QhmcSxBkaQ8k,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Student,Other,Dorm Room,"$900-$1,199",Good,Yes,,,,,,,,,,,,,,,,,,,
2021-10-20 13:01:41,2021-10-20 13:02:57,IP Address,132.161.242.132,38,76,False,2021-10-27 13:02:59,R_2aKYhrwRKGgF88u,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Other,dorm,Other,dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:02:27,2021-10-20 13:03:33,IP Address,147.92.106.75,65,66,False,2021-10-27 13:03:34,R_27y6di0UfkcG0BG,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,$300-$499,Good,No,Yes,Not enough affordable housing,,,No,,,,,,,,,,,,,,
2021-10-20 13:02:49,2021-10-20 13:03:46,IP Address,132.161.164.102,65,56,False,2021-10-27 13:03:47,R_2D8LYAFGt3tZxBy,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Dorm,Other,Dorm,Less than $300,Fair,No,No,Not enough quality housing,,,No,,,,,,,,,,,,,,
2021-10-20 13:05:53,2021-10-20 13:06:48,IP Address,132.161.187.124,62,54,False,2021-10-27 13:06:51,R_1qWXHWABgU9K8vH,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,"Dorm room ",Apartment,,"$900-$1,199",Fair,No,No,Not enough quality housing,,Independent Living Complex,,,,,,,,,,,,,,,
2021-10-27 13:03:33,2021-10-27 13:07:25,IP Address,132.161.240.232,100,231,True,2021-10-27 13:07:25,R_2Yb2TlKOl0gx7dk,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Rent,,Other,dorm,$700-$899,Poor,No,No,Other,college is residential and does not want students living off campus,Independent Living Complex,Yes,1,2,3,4,5,,The college's influence on the town,Be willing to help build more options for housing,Male,18 - 25,2,0,Asian or Pacific Islander,"$19,999 or less"
2021-10-20 13:07:14,2021-10-20 13:07:38,IP Address,172.58.141.191,38,23,False,2021-10-27 13:07:38,R_2sauoKArJxrq86e,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,Dorm,Apartment,,,,,,,,,,,,,,,,,,,,,,,
