StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q36,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q32_9,Q32_10,Q32_10_TEXT,Q33,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_6,Q18_5,Q18_5_TEXT,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q33 - Topics,Q33 - Parent Topics
2021-05-25 08:19:57,2021-05-25 08:28:46,IP Address,66.172.220.51,100,528,True,2021-05-25 08:28:46,R_1H1PziIICHpuTLo,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,Less than 1 year,Logan,,,,Would be interested in a new construction single-family home,"Over $400,000",Yes,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough quality housing,,Single family home,Important,Slightly important,Important,Important,Important,Extremely important,Important,Slightly important,Important,Important,"Less than an hour to the city ","Restaurant, stores, close to interstate access, not far from the city, industrial opportunities, great school system, city pool, parks, well maintained city streets",No,3,4,5,1,2,6,,"Build more homes that are affordable. Clean up current housing structures ",Female,26 - 40,2,2,White or Caucasian,"$200,000 or more",Unknown,
2021-05-25 08:49:48,2021-05-25 08:57:32,IP Address,184.105.62.225,100,463,True,2021-05-25 08:57:32,R_xmiu2SDfsrjZ9AJ,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,6-10 years,Missouri Valley,,,,Not interested in a different home,"$250,000-$325,000",No,Own,,Single family home,,"$2,000 or more",Good,Yes,No,Not enough quality housing,,Single family home,Not at all important,Not at all important,Extremely important,Extremely important,Extremely important,Very important,Very important,Not at all important,Very important,Not at all important,,"Restaurants and Parks ",No,5,4,1,2,3,6,,"Stop increasing assessment on properties that don’t have paved road or access to any amenities. We need to work on amenities to attract new property owners and jobs to employ people locally. ",Female,26 - 40,2,3,White or Caucasian,"$80,000-$99,999",Unknown,
2021-05-25 08:55:34,2021-05-25 09:17:29,IP Address,40.137.222.53,100,1314,True,2021-05-25 09:17:29,R_20U5bSgbdP91RN0,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,,Yes,Own,,Single family home,,"$900-$1,199",Fair,Yes,Yes,Not enough affordable housing,,Single family home,Very important,Very important,Important,Very important,Important,Very important,Very important,Very important,Very important,,,"Variety of restaurants, walking and biking trails, community center, parts store, hardware store, good school system, community pool.",Yes,5,3,1,4,2,6,,"Rehabbing existing could be more cost effective then tearing down and building new. Might keep a property in an more affordable range for lower income, or fixed income people, or families. ",Male,41-55,2,2,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-25 09:07:12,2021-05-25 09:22:05,IP Address,40.134.189.218,100,892,True,2021-05-25 09:22:06,R_3Jfw0LvrJoUcbUU,,,,,42.1569061279296875,-95.788299560546875,anonymous,EN,Yes,More than 10 years,Unincorporated Harrison County,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,No,Not enough quality housing,,"Duplex,Townhome,Single family home,Independent Living Complex",Slightly important,Slightly important,Very important,Extremely important,Very important,Very important,Very important,Slightly important,Very important,,,"parks, restaurants, grocery store, swimming pool",Yes,3,2,5,1,4,6,,Help to add affordable lots for future new homes,Female,41-55,2,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-25 09:12:40,2021-05-25 09:27:33,IP Address,40.139.22.186,100,892,True,2021-05-25 09:27:34,R_dg4W4JKIwDnLwsh,,,,,41.56689453125,-92.7884979248046875,anonymous,EN,Yes,More than 10 years,Logan,,,,Would be interested in a new construction single-family home,"$175,000-$250,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough of the right home styles,,Single family home,Very important,Very important,Very important,Extremely important,Very important,Extremely important,Extremely important,Important,Extremely important,,,"Parks, Restaurants, Library, Hardware/Lumber Store, Grocery Store, Drug Store, Retail Store, Gas Stations, School",Yes,4,3,5,1,2,6,,City to access and develop a affordable housing development project and follow through with it.,Male,41-55,2,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-25 09:43:24,2021-05-25 09:48:31,IP Address,163.116.140.63,100,307,True,2021-05-25 09:48:32,R_231BbWWmmJIkwsx,,,,,37.7808990478515625,-122.42449951171875,anonymous,EN,Yes,1-5 years,Logan,,,,Not interested in a different home,"$175,000-$250,000",No,Own,,Single family home,,"$900-$1,199",Poor,Yes,Yes,Not enough quality housing,,Single family home,Slightly important,Slightly important,Important,Important,Important,Slightly important,Very important,Slightly important,Slightly important,,,gas stations,No,6,2,1,3,4,5,,,Female,41-55,2,2,Don’t wish to answer,,Unknown,
2021-05-25 09:54:38,2021-05-25 10:01:21,IP Address,107.77.208.175,100,403,True,2021-05-25 10:01:21,R_2fdR7RWpCVaW9eo,,,,,41.850006103515625,-87.71649932861328125,anonymous,EN,No,,,I own a home elsewhere,,More homeownership options,,"Over $400,000",,,,,,,,,,Not enough quality housing,,,Not at all important,Not at all important,Very important,Extremely important,Not at all important,Not at all important,Very important,Not at all important,Not at all important,Extremely important,,All ok,Yes,3,4,1,2,5,6,,,Male,41-55,4,4,White or Caucasian,"$200,000 or more",Unknown,
2021-05-25 09:53:43,2021-05-25 10:04:32,IP Address,174.198.86.251,100,649,True,2021-05-25 10:04:32,R_wLAnHKnV0AswONb,,,,,41.2093048095703125,-96.05480194091796875,anonymous,EN,Yes,More than 10 years,Logan,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",No,Own,,Single family home,,$500-$699,Good,Yes,Yes,Not enough quality housing,,Single family home,Important,Important,Extremely important,Very important,Slightly important,Very important,Very important,Not at all important,Extremely important,,,"Outdoor activities: city parks, county/state parks. 
Food (grocery store)
Small businesses
Thriving and up-kept downtown area",Yes,4,1,2,3,5,6,,Offer incentives and/or tax breaks for upgrading current housing,Male,26 - 40,2,2,White or Caucasian,"$80,000-$99,999",Unknown,
2021-05-20 16:36:38,2021-05-25 11:20:50,IP Address,174.198.75.9,100,413052,True,2021-05-25 11:20:50,R_1EbdIhYmP6oYUmW,,,,,41.23150634765625,-96.05190277099609375,anonymous,EN,Yes,More than 10 years,Pisgah,,,,Would be interested in down-sizing,"$100,000-$175,000",Yes,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Employment opportunities,,"Townhome,Condo,Independent Living Complex",Important,Important,Important,Very important,Very important,Important,Very important,Extremely important,Very important,,,Parks community building churches library post office grocery store,No,2,1,4,5,3,6,,Cleanup existing housing. Neighborhood watch,Female,56-70,2,0,White or Caucasian,"$60,000-$79,999",Unknown,
2021-05-25 11:33:29,2021-05-25 11:37:52,IP Address,204.11.180.55,100,262,True,2021-05-25 11:37:52,R_DqNXD6tmkLeVWdH,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,More than 10 years,Logan,,,,Would be interested in up-sizing,"$175,000-$250,000",No,Own,,Single family home,,Less than $300,Good,Yes,No,Not enough affordable housing,,Single family home,Not at all important,Not at all important,Extremely important,Extremely important,Extremely important,Not at all important,Important,Not at all important,Extremely important,,,,No,1,2,5,3,4,6,,,Female,41-55,2,0,White or Caucasian,"$100,000-$149,999",,
2021-05-25 11:36:52,2021-05-25 11:41:41,IP Address,66.172.252.134,100,289,True,2021-05-25 11:41:42,R_2AYn0fSP7c94sh5,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,1-5 years,Logan,,,,Not interested in a different home,"$250,000-$325,000",No,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,Yes,Not enough affordable housing,,Single family home,,,Not at all important,Not at all important,,Not at all important,,,,,,"schools, parks, grocery store, public pools, activities for youth",Yes,2,5,4,1,3,6,,In the Logan we just need to the land to develop,Male,41-55,2,5 or more children,White or Caucasian,"$150,000-$199,999",Unknown,
2021-05-25 11:29:43,2021-05-25 11:47:27,IP Address,199.195.15.48,100,1064,True,2021-05-25 11:47:28,R_0VfJeqqDf1QnDWx,,,,,30.281005859375,-87.5814971923828125,anonymous,EN,Yes,More than 10 years,Logan,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,$700-$899,Fair,Yes,Yes,Employment opportunities,,Single family home,Extremely important,Extremely important,Extremely important,Extremely important,Important,Extremely important,Extremely important,Important,Extremely important,,,"Caseys gas station, restaurant other than 4th Ave, boutiques, for the community to be able to come together to pass the school bond. Better rec center. ",Yes,6,4,3,5,2,1,"Pass the school bond ","Upgrade infrastructure, bring new business in town. ",Female,26 - 40,2,3,White or Caucasian,"$80,000-$99,999",Unknown,
2021-05-25 11:55:36,2021-05-25 12:00:00,IP Address,40.134.189.218,100,263,True,2021-05-25 12:00:01,R_VWhQGCNyZ8uOBSV,,,,,42.1569061279296875,-95.788299560546875,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Would be interested in renting,"$100,000-$175,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,"Duplex,Townhome",Important,Very important,Slightly important,Important,Slightly important,Not at all important,Important,Important,Important,,,,Yes,2,1,4,3,5,6,,,Female,56-70,2,0,White or Caucasian,"$100,000-$149,999",,
2021-05-25 11:59:15,2021-05-25 12:07:03,IP Address,173.191.207.173,100,467,True,2021-05-25 12:07:04,R_2s53NWNJYk9AaDJ,,,,,41.0247955322265625,-93.313201904296875,anonymous,EN,Yes,More than 10 years,Logan,,,,Would be interested in senior housing,"$100,000-$175,000",Retired,Own,,Single family home,,,Excellent,Yes,,Not enough affordable housing,,Independent Living Complex,Extremely important,Extremely important,Not at all important,Important,Extremely important,Not at all important,Extremely important,Extremely important,Very important,,,"All of the above; grocery store, pharmacy, restaurant ",Yes,5,3,2,4,1,6,Some type of community complex for seniors,A hard one:  find more land in the area for housing!,Female,71+,1,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-25 12:05:02,2021-05-25 12:21:42,IP Address,184.105.41.39,100,999,True,2021-05-25 12:21:42,R_1gi6afpQOeHJELs,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$325,000-$400,000",Retired,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough affordable housing,,"Townhome,Single family home,Independent Living Complex",Very important,Very important,Important,Extremely important,Very important,Slightly important,Extremely important,Very important,Extremely important,Extremely important,,"Parks, restaurants, grocery store, pool",No,5,2,3,4,1,6,,"There must be good paying jobs to be able to afford to buy a house. Housing assistance could help available, with pay back being in volunteering in the community. ",Female,56-70,2,0,White or Caucasian,"$200,000 or more",Unknown,
2021-05-25 12:09:05,2021-05-25 12:59:06,IP Address,174.242.225.190,100,3001,True,2021-05-25 12:59:06,R_3COAc8DCZTJ7wMM,,,,,40.649993896484375,-112.006103515625,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,No,No,Not enough quality housing,,"Single family home,Independent Living Complex",Not at all important,Not at all important,Slightly important,Important,Important,Very important,Very important,Not at all important,Very important,,"Good neighbors ","Church, restaurants, pharmacy, grocery store ",No,1,5,3,2,4,6,,"Support school and businesses in the community.   Since not seeing a lot of business development in the county. ",Female,41-55,2,0,White or Caucasian,"$80,000-$99,999",Unknown,
2021-05-25 13:20:19,2021-05-25 13:25:25,IP Address,38.121.112.122,100,306,True,2021-05-25 13:25:26,R_qxBStGCrtmIU9hL,,,,,41.3643951416015625,-95.82759857177734375,anonymous,EN,Yes,1-5 years,Missouri Valley,,,,Would be interested in a new construction single-family home,"$175,000-$250,000",No,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough quality housing,,Single family home,,Slightly important,Very important,Important,Very important,Very important,Very important,Important,Very important,,,,Yes,5,4,3,2,1,6,,,Other,26 - 40,2,2,White or Caucasian,"$80,000-$99,999",,
2021-05-25 12:42:21,2021-05-25 13:40:55,IP Address,184.105.28.130,100,3514,True,2021-05-25 13:40:56,R_22tBBftoaH9xrHZ,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,6-10 years,Logan,,,,Not interested in a different home,"$250,000-$325,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,No,Employment opportunities,,Single family home,Slightly important,Important,Important,Very important,Important,Important,Very important,Slightly important,Important,,,"Restaurants, nice convenience store",No,4,1,2,5,3,6,,"Logan's relation to Highway 30 affords us countless opportunities to attract new visitors and residents daily.  Unfortunately, people aren't drawn to towns lacking both charm and the benefit of a large convenience store.  Those are two things that should be rectified as soon as possible.  Apply for grants to improve the aesthetics and overall appeal when passing through, and come up with ways to entice a large convenience store to town.  Being part of a community people can be proud of improves the quality of everyone's life.",Female,41-55,3,1,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-25 13:41:19,2021-05-25 13:47:04,IP Address,184.105.41.29,100,344,True,2021-05-25 13:47:04,R_1NmExIOwm9eBhiR,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,More than 10 years,Logan,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,Less than $300,Good,No,Yes,Not enough of the right home styles,,Single family home,Important,Important,Very important,Very important,Not at all important,Important,Important,Not at all important,Important,,,"It used to be schools, but since mine are graduated, I would say stores, healthcare..",No,2,4,3,1,5,6,,removing old homes that are currently not used  plus making senior living housing to free up some bigger houses.,Male,56-70,3,0,White or Caucasian,"$200,000 or more",Unknown,
2021-05-25 14:00:25,2021-05-25 14:06:11,IP Address,198.102.147.248,100,345,True,2021-05-25 14:06:11,R_3KOUBtAevNriGK6,,,,,42.4718017578125,-96.35489654541015625,anonymous,EN,Yes,More than 10 years,Logan,,,,"Not interested in a different home,Would be interested in an existing single-family home","$100,000-$175,000",No,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough quality housing,,"Townhome,Single family home",Important,Extremely important,Not at all important,Very important,Not at all important,Extremely important,Very important,Slightly important,Extremely important,Not at all important,,"Ample grocery store, distance from major highways/interstates, and parks",No,5,4,2,1,3,6,,"Lower the tax rates. We have some of the highest taxes in the area and it is causing many to move away or not move into the county. In order to compete, we need to stop raising our taxes ",Male,18 - 25,4,2,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-18 14:36:24,2021-05-18 14:38:33,IP Address,204.58.233.6,62,128,False,2021-05-25 14:38:33,R_2qgYieYbCof4TNV,,,,,,,anonymous,EN,Yes,More than 10 years,Logan,,,,Would be interested in down-sizing,"$175,000-$250,000",No,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Other,,"Duplex,Townhome,Single family home,Independent Living Complex,Assisted Living Complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-25 14:48:55,2021-05-25 14:54:25,IP Address,174.198.69.127,100,330,True,2021-05-25 14:54:26,R_3DiF99hhh01xxiA,,,,,41.276702880859375,-96.24340057373046875,anonymous,EN,Yes,More than 10 years,Logan,,,,Would be interested in a new construction single-family home,"$250,000-$325,000",Retired,Own,,Single family home,,Less than $300,Excellent,Yes,No,Not enough of the right home styles,,Single family home,Not at all important,Not at all important,Important,Very important,Extremely important,Important,Extremely important,Not at all important,Extremely important,Important,,Shopping and restaurants,No,1,3,4,2,5,6,,?,Female,56-70,2,0,White or Caucasian,"$60,000-$79,999",Unknown,
2021-05-25 15:25:26,2021-05-25 15:30:33,IP Address,67.141.245.130,100,306,True,2021-05-25 15:30:33,R_2xWTqxr3fReqpAg,,,,,41.0352935791015625,-92.79239654541015625,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,,Retired,Own,,Single family home,,Less than $300,Good,Yes,No,Do not qualify for a home mortgage,,,Important,Slightly important,Important,Slightly important,Not at all important,Important,Important,Slightly important,Slightly important,,,,No,1,3,4,5,2,6,,,Female,71+,2,0,White or Caucasian,"$100,000-$149,999",,
2021-05-25 15:29:22,2021-05-25 15:36:58,IP Address,174.198.69.93,100,456,True,2021-05-25 15:36:59,R_2y1MBN2WdORktbv,,,,,41.276702880859375,-96.24340057373046875,anonymous,EN,Yes,More than 10 years,Magnolia,,,,Not interested in a different home,,Retired,Own,,Single family home,,Less than $300,Fair,Yes,No,Other,,,Extremely important,Extremely important,Slightly important,Slightly important,Not at all important,Not at all important,Very important,Extremely important,Very important,Very important,,"Immanuel Lutheran Church. Post office, grocery store. ",No,5,2,3,4,1,6,,"Help those 66+ that really need the help and are living on a very limited income. ",Female,56-70,1,0,White or Caucasian,"$19,999 or less",Unknown,
2021-05-25 17:13:41,2021-05-25 17:21:59,IP Address,98.21.27.110,100,498,True,2021-05-25 17:21:59,R_1f7VKcNHDTEUw82,,,,,40.9463043212890625,-93.17780303955078125,anonymous,EN,Yes,More than 10 years,Logan,,,,Would be interested in senior housing,"$175,000-$250,000",Retired,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,"Duplex,Townhome,Single family home,Independent Living Complex,Assisted Living Complex",Slightly important,Slightly important,Important,Important,Slightly important,Very important,Important,Slightly important,Very important,Very important,Housing in LOGAN need to do Eminent domain,,Yes,5,3,2,1,4,6,,City in school to do eminent domain on farm ground to increase the opportunity to build new housing within the Logan magnolia school district,Female,56-70,2,0,White or Caucasian,"$100,000-$149,999",,
2021-05-25 17:55:30,2021-05-25 18:02:14,IP Address,174.243.115.181,100,404,True,2021-05-25 18:02:14,R_vMolAlmwCwjOlsR,,,,,41.3596038818359375,-96.1566009521484375,anonymous,EN,Yes,More than 10 years,Logan,,,,Would be interested in a new construction single-family home,"$175,000-$250,000",Yes,Own,,Single family home,,"$900-$1,199",Good,No,No,Other,,,Not at all important,Not at all important,Not at all important,Extremely important,Extremely important,Extremely important,Extremely important,Not at all important,Extremely important,,,,No,2,3,4,5,1,6,,,Female,26 - 40,2,3,White or Caucasian,"$60,000-$79,999",,
2021-05-25 18:57:51,2021-05-25 19:02:37,IP Address,174.243.112.245,100,285,True,2021-05-25 19:02:37,R_21oGgULEavq5xNV,,,,,41.264801025390625,-96.00009918212890625,anonymous,EN,Yes,More than 10 years,Logan,,,,Not interested in a different home,"$175,000-$250,000",No,Own,,Single family home,,"$1,200-$1,499",Good,No,Yes,Not enough quality housing,,Single family home,Slightly important,,Important,Very important,Slightly important,Very important,Very important,Important,Extremely important,,,"Businesses ",No,2,3,4,1,5,6,,,Female,41-55,2,2,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-25 18:57:58,2021-05-25 19:03:12,IP Address,166.182.85.201,100,314,True,2021-05-25 19:03:13,R_1DweySqzEdZlciL,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,6-10 years,Missouri Valley,,,,"Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$100,000-$175,000",Yes,Rent,,Single family home,,"$1,500-1,999",Fair,Yes,Yes,Not enough affordable housing,,Single family home,Important,Not at all important,Important,Extremely important,Not at all important,Not at all important,Extremely important,Not at all important,Important,,,None,Yes,2,3,5,1,4,6,,,Female,41-55,2,1,White or Caucasian,"$80,000-$99,999",Unknown,
2021-05-25 19:05:40,2021-05-25 19:08:48,IP Address,184.105.62.225,100,188,True,2021-05-25 19:08:48,R_1Op3ZaMqrF8XsEO,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,More than 10 years,Magnolia,,,,Not interested in a different home,,Yes,Own,,Single family home,,$500-$699,Excellent,No,No,,,,,,,,,,,,,,,,No,,,,,,,,,Female,56-70,2,0,White or Caucasian,"$200,000 or more",,
2021-05-25 19:19:17,2021-05-25 19:26:11,IP Address,174.243.112.125,100,413,True,2021-05-25 19:26:11,R_1prgBhFQfjRcOph,,,,,41.264801025390625,-96.00009918212890625,anonymous,EN,Yes,6-10 years,Logan,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough quality housing,,Single family home,Very important,Very important,Very important,Slightly important,Very important,Very important,Very important,Very important,Very important,,,"Parks. Restaurant ",Yes,5,2,3,1,4,6,,,Male,41-55,3,0,White or Caucasian,"$40,000-$59,999",Unknown,
2021-05-25 19:40:59,2021-05-25 19:59:37,IP Address,198.14.251.7,100,1117,True,2021-05-25 19:59:38,R_d0WpLyTZwbExRVT,,,,,41.0247955322265625,-93.313201904296875,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Not interested in a different home,"$100,000-$175,000",Retired,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough quality housing,,Independent Living Complex,Extremely important,Extremely important,Important,Not at all important,Slightly important,Extremely important,Extremely important,Slightly important,Very important,,,"Recreational park, walking trail/sidewalks, library, coffeehouse/restaurant/cafe, gas station/convenience store, doctor office, rescue/fire services are priorities.",Yes,1,2,4,3,5,6,Encourage landowners to sell portion of the holdings/lots,"Develop a comprehensive housing plan; Discuss options and act upon those options to acquire lots within community to sell to investors; Seek ways to assist homeowner/rental landlords to improve existing structures quality of houses.  Find ways to finance improvements, property acquisition and expanding infrastructure if subdivision plans occur.",Female,56-70,2,0,White or Caucasian,"$80,000-$99,999",Unknown,
2021-05-25 21:41:42,2021-05-25 21:47:31,IP Address,174.198.82.224,100,349,True,2021-05-25 21:47:31,R_3fostEWmm8O72TX,,,,,41.2592010498046875,-96.17220306396484375,anonymous,EN,Yes,More than 10 years,Logan,,,,Not interested in a different home,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough quality housing,,Single family home,Very important,Very important,Important,Very important,Important,Very important,Extremely important,Slightly important,Extremely important,,,,Yes,3,1,4,2,5,6,,,Female,26 - 40,2,3,White or Caucasian,"$100,000-$149,999",,
2021-05-25 21:58:36,2021-05-25 22:05:06,IP Address,74.221.34.85,100,390,True,2021-05-25 22:05:07,R_1nUZuyM2jKGhj5W,,,,,41.5677032470703125,-95.8907012939453125,anonymous,EN,Yes,More than 10 years,Logan,,,,Not interested in a different home,"$100,000-$175,000",No,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough of the right home styles,,"Single family home,Independent Living Complex,Assisted Living Complex",Extremely important,Very important,Slightly important,Extremely important,Slightly important,Very important,Extremely important,Important,Extremely important,,,,Yes,5,2,4,1,3,6,,,Female,41-55,1,2,White or Caucasian,"$100,000-$149,999",,
2021-05-26 08:30:09,2021-05-26 08:36:28,IP Address,199.247.72.49,100,378,True,2021-05-26 08:36:29,R_3esghNYJIM9ReYn,,,,,42.648406982421875,-95.19640350341796875,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Not interested in a different home,"$100,000-$175,000",No,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,No,Not enough quality housing,,,Not at all important,Not at all important,Important,Extremely important,Very important,Extremely important,Extremely important,Not at all important,Extremely important,,,"School performance ",No,5,3,1,4,2,6,,,Female,,2,,Don’t wish to answer,"$100,000-$149,999",Unknown,
2021-05-19 13:03:52,2021-05-19 13:06:09,IP Address,174.198.86.187,55,137,False,2021-05-26 13:06:12,R_3CZa811hCKi06CM,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",No,Own,,Single family home,,Less than $300,Good,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 13:10:51,2021-05-19 13:13:46,IP Address,66.172.202.29,52,175,False,2021-05-26 13:13:47,R_A6xjMYo0xZkvtNT,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26 12:52:01,2021-05-26 13:15:19,IP Address,98.21.23.254,100,1398,True,2021-05-26 13:15:19,R_3oYlE54bqULlCx6,,,,,40.9965972900390625,-92.31569671630859375,anonymous,EN,Yes,More than 10 years,Dunlap,,,,"Not interested in a different home,Would be interested in senior housing","Less than $100,000",Yes,Own,,Single family home,,$300-$499,Fair,Yes,Yes,Not enough affordable housing,,"Townhome,Condo,Single family home",Extremely important,Extremely important,Important,Very important,Not at all important,Important,Extremely important,Important,Very important,,,"Library, parks, churches, restaurants and shops.",Yes,2,3,1,4,5,6,,Work with existing offices such as HCDC and other related offices to gain better insight as to what we should do.,Female,71+,3,0,White or Caucasian,"$20,000-$39,999",Unknown,
2021-05-19 14:06:44,2021-05-19 14:08:41,IP Address,207.28.127.1,48,117,False,2021-05-26 14:08:42,R_Qlxh0W06kxXyM93,,,,,,,anonymous,EN,Yes,6-10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$900-$1,199",Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 14:43:05,2021-05-19 14:44:26,IP Address,173.191.242.225,59,80,False,2021-05-26 14:44:27,R_1dhmbzEBQ8nmpDF,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,,"$325,000-$400,000",Yes,Own,,Single family home,,"$1,500-1,999",Excellent,No,Yes,Not enough of the right home styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 15:32:40,2021-05-19 15:34:06,IP Address,174.242.224.215,48,86,False,2021-05-26 15:34:06,R_1M4edPi4daK0MxB,,,,,,,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,$300-$499,Fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 16:06:29,2021-05-19 16:08:04,IP Address,174.243.80.156,72,94,False,2021-05-26 16:08:04,R_eksoqnrT4lEa8lH,,,,,,,anonymous,EN,No,,,I own a home elsewhere,,,,,,,,,,,,,,Not enough quality housing,,Single family home,Not at all important,Not at all important,Slightly important,Important,Important,Important,Important,Slightly important,Important,Not at all important,,,No,,,,,,,,,,,,,,,,
2021-05-19 17:30:37,2021-05-19 17:32:20,IP Address,174.243.119.9,52,103,False,2021-05-26 17:32:24,R_32JiUkVpzF0J3gn,,,,,,,anonymous,EN,Yes,6-10 years,Modale,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$2,000 or more",Fair,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 17:31:58,2021-05-19 17:32:26,IP Address,174.243.83.148,62,27,False,2021-05-26 17:32:28,R_10PeCYm99j9YA4Y,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 18:32:51,2021-05-19 18:38:30,IP Address,38.121.121.16,72,339,False,2021-05-26 18:38:35,R_25GSxv88jGObWDO,,,,,,,anonymous,EN,Yes,1-5 years,Modale,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Not enough of the right home styles,,Single family home,Slightly important,Not at all important,Very important,Very important,Very important,Not at all important,Very important,Not at all important,Important,,,"Grocery store ",No,,,,,,,,,,,,,,,Unknown,
2021-05-19 18:43:21,2021-05-19 18:47:49,IP Address,208.79.5.210,62,267,False,2021-05-26 18:47:49,R_2D2fNB07SN8lYgH,,,,,,,anonymous,EN,Yes,6-10 years,Mondamin,,,,Not interested in a different home,"Less than $100,000",Retired,Own,,Single family home,,Less than $300,Excellent,No,No,Not enough affordable housing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
