StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q36,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q32_9,Q32_10,Q32_10_TEXT,Q33,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_6,Q18_5,Q18_5_TEXT,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-05-20 22:32:10,2021-05-20 22:37:24,IP Address,97.64.133.94,100,314,True,2021-05-20 22:37:25,R_3pbbR5vnTF3zEPK,,,,,41.0457000732421875,-95.7353973388671875,anonymous,EN,Yes,1-5 years,Glenwood,,,,Not interested in a different home,"$325,000-$400,000",No,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough quality housing,,Single family home,Important,,Important,,Extremely important,,Extremely important,,Extremely important,,,"restaurants, parks, pool",No,3,5,1,2,4,6,,Get the taxes under control,Female,26 - 40,2,3,White or Caucasian,"$100,000-$149,999"
2021-05-21 02:53:24,2021-05-21 03:04:29,IP Address,173.215.113.108,100,664,True,2021-05-21 03:04:30,R_2qBHyDgW3wk7YOp,,,,,41.0457000732421875,-95.7353973388671875,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Would be interested in down-sizing,"$175,000-$250,000",Retired,Own,,Single family home,,"$1,200-$1,499",Good,No,Yes,Not enough affordable housing,,"Townhome,Single family home,Independent Living Complex",Not at all important,Not at all important,Slightly important,Very important,Slightly important,Not at all important,Very important,Important,Very important,,,Decent grocery store with curbside pick up for online shopping,No,6,4,1,2,3,5,Improve online shopping and pick up,Lower taxes,Female,71+,2,0,White or Caucasian,"$80,000-$99,999"
2021-05-21 08:40:13,2021-05-21 08:49:17,IP Address,207.32.36.239,100,544,True,2021-05-21 08:49:17,R_2S99IaPed3IJBC5,,,,,41.0457000732421875,-95.7353973388671875,anonymous,EN,Yes,1-5 years,Glenwood,,,,Not interested in a different home,"$175,000-$250,000",No,Own,,Single family home,,"$2,000 or more",Good,Yes,Yes,Not enough affordable housing,,Single family home,Slightly important,Slightly important,Extremely important,Slightly important,Extremely important,Not at all important,Extremely important,Not at all important,Extremely important,,,"Grocery store, farm/feed store, infrastructure maintenance (roads)",Yes,4,2,3,5,1,6,,Strategic and deliberate planning for new housing development. We don't want the county covered in cheap cookie cutter subdivisions or high-end subdivisions catering to Omaha's affluent expats.,Female,41-55,2,0,Asian or Pacific Islander,"$150,000-$199,999"
2021-05-21 08:57:40,2021-05-21 09:00:26,IP Address,50.81.100.47,100,166,True,2021-05-21 09:00:26,R_1HpdfDD22j3qJIp,,,,,38.58709716796875,-91.50389862060546875,anonymous,EN,Yes,More than 10 years,Malvern,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","Over $400,000",Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,Yes,Not enough affordable housing,,Single family home,Slightly important,Slightly important,Important,Very important,Very important,Important,Very important,Not at all important,Extremely important,,,,Yes,4,5,1,2,3,6,,,Female,26 - 40,2,0,White or Caucasian,"$200,000 or more"
2021-05-21 17:47:06,2021-05-21 17:54:08,IP Address,174.243.112.208,100,422,True,2021-05-21 17:54:09,R_2dSBpj5ioyJlWas,,,,,41.264801025390625,-96.00009918212890625,anonymous,EN,Yes,6-10 years,Malvern,,,,Not interested in a different home,"$325,000-$400,000",No,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Not enough affordable housing,,Single family home,Not at all important,Not at all important,Extremely important,Extremely important,Extremely important,Extremely important,Important,Not at all important,Extremely important,Extremely important,,quality roads/good schools/low crime,No,5,2,1,3,4,6,Keeping cheap housing out,"Target people with jobs. ",Male,26 - 40,2,3,I identify with 2 or more groups,"$150,000-$199,999"
2021-05-23 21:17:20,2021-05-23 21:23:26,IP Address,69.54.116.237,100,366,True,2021-05-23 21:23:26,R_31vDHTGflPRyHG9,,,,,41.0352935791015625,-92.79239654541015625,anonymous,EN,Yes,More than 10 years,Pacific Junction,,,,Not interested in a different home,,No,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Other,,Townhome,,,,,,,Important,Slightly important,Slightly important,,Affordable tax's,,No,3,2,4,1,6,5,,,Female,56-70,2,0,White or Caucasian,"$20,000-$39,999"
2021-05-25 20:20:53,2021-05-25 20:26:33,IP Address,50.82.161.244,100,340,True,2021-05-25 20:26:33,R_3fAZDNiItyXP3UE,,,,,41.0457000732421875,-95.7353973388671875,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Not interested in a different home,"Less than $100,000",Retired,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,Single family home,Not at all important,Not at all important,Slightly important,Extremely important,Important,Extremely important,Extremely important,Important,Extremely important,,,,No,5,2,3,4,1,6,,,Female,56-70,2,0,White or Caucasian,"$20,000-$39,999"
2021-05-26 11:33:49,2021-05-26 11:47:42,IP Address,208.95.206.162,100,832,True,2021-05-26 11:47:42,R_1C23aAY2tKQNjd9,,,,,41.0457000732421875,-95.7353973388671875,anonymous,EN,Yes,More than 10 years,Glenwood,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,No,Yes,Not enough affordable housing,,Single family home,Extremely important,Extremely important,Important,Extremely important,Slightly important,Very important,Extremely important,Not at all important,Very important,Extremely important,"Flexibility to make improvements, customizations.","Parks, resturants, home good shopping, grocery store, churches. ",Yes,2,5,4,6,3,1,"Decreasing purchase prices of homes 20 years or older. ","Curb the raising home purchase prices. Build with less expensive countertops, stone countertops. Be more careful about where homes are built. Allow homeowners to apply and be granted construction variances when it meets the homeowners needs. Put a stop to slum lords more quickly, dilapidated houses.  ",Female,26 - 40,2,2,White or Caucasian,"$60,000-$79,999"
2021-05-20 10:29:29,2021-05-20 10:30:05,IP Address,174.198.88.252,24,36,False,2021-05-27 10:30:06,R_PSOMH941NrL5Fnj,,,,,,,anonymous,EN,Yes,1-5 years,Glenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 10:33:02,2021-05-20 10:35:35,IP Address,97.119.172.116,59,152,False,2021-05-27 10:35:37,R_1mDb60cOBzRcKBs,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Not interested in a different home,"$250,000-$325,000",No,Own,,Single family home,,"$2,000 or more",Excellent,No,No,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 10:42:12,2021-05-20 10:44:12,IP Address,209.34.193.5,62,120,False,2021-05-27 10:44:14,R_3pbhvdcY9Gk31yO,,,,,,,anonymous,EN,Yes,More than 10 years,Tabor,,,,Would be interested in senior housing,"$100,000-$175,000",No,Rent,,Single family home,,$300-$499,Good,No,Yes,Not enough affordable housing,,Independent Living Complex,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 11:11:21,2021-05-20 11:14:49,IP Address,207.28.34.4,76,207,False,2021-05-27 11:14:49,R_24oTvevMPLVV0Ht,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Not interested in a different home,"$250,000-$325,000",Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,Yes,Not enough affordable housing,,Single family home,Very important,Very important,Very important,Extremely important,Important,Extremely important,Extremely important,Slightly important,Extremely important,,,,No,,,,,,,,,,,,,,
2021-05-20 11:15:20,2021-05-20 11:17:10,IP Address,174.243.112.3,62,109,False,2021-05-27 11:17:10,R_9X0uEw1JjxWcu2t,,,,,,,anonymous,EN,Yes,1-5 years,Malvern,,,,Not interested in a different home,"Less than $100,000",Yes,Own,,Single family home,,"$900-$1,199",Fair,Yes,Yes,Not enough affordable housing,,Single family home,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 11:15:53,2021-05-20 11:18:03,IP Address,104.222.93.12,66,130,False,2021-05-27 11:18:05,R_1DpsvLwJ68oOGdC,,,,,,,anonymous,EN,No,,,"Difficult to find a home to purchase here that suits my family’s needs,I couldn’t find rental housing,Other",Cost of living too high,"More affordable housing options,Better quality housing options,More and better jobs,Shorter commute,Better community amenities (parks, community center, library, restaurants)",,"$100,000-$175,000",,,,,,,,,,Do not qualify for a home mortgage,,Single family home,Important,Important,Slightly important,Important,Important,Extremely important,Extremely important,Slightly important,Extremely important,Important,,,,,,,,,,,,,,,,,
2021-05-20 11:31:13,2021-05-20 11:31:51,IP Address,174.242.225.157,38,38,False,2021-05-27 11:31:52,R_3EsYkatmjdLTKqK,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Not interested in a different home,"$250,000-$325,000",Yes,Own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 11:39:05,2021-05-20 11:48:05,IP Address,166.182.85.75,76,539,False,2021-05-27 11:48:08,R_1FquaUe8BvLjcJ6,,,,,,,anonymous,EN,Yes,More than 10 years,Unincorporated Mills County,,,,Not interested in a different home,"$250,000-$325,000",No,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Not enough affordable housing,,Single family home,Not at all important,Not at all important,Important,Important,Very important,Very important,Very important,Not at all important,Important,,,"Trails, parks, etc. 
variety of restaurants and places to go are nice. ",Yes,4,5,2,3,1,6,,,,,,,,
2021-05-20 11:52:33,2021-05-20 11:55:12,IP Address,69.80.126.47,52,159,False,2021-05-27 11:55:13,R_1oB8ad2638aO27F,,,,,,,anonymous,EN,Yes,More than 10 years,Hastings,,,,Would be interested in senior housing,"Less than $100,000",Retired,Own,,Single family home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 12:03:21,2021-05-20 12:04:55,IP Address,97.119.166.193,59,94,False,2021-05-27 12:04:56,R_1K1n2qQ3luAwkBk,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Not interested in a different home,"$250,000-$325,000",Retired,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Employment opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 10:57:11,2021-05-20 12:09:04,IP Address,50.82.172.65,66,4313,False,2021-05-27 12:09:05,R_2V9Y5ZuQY54dnjy,,,,,,,anonymous,EN,Yes,1-5 years,Glenwood,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough affordable housing,,Single family home,Very important,Very important,Important,Important,Important,Very important,Important,Slightly important,Very important,,,,,,,,,,,,,,,,,,
2021-05-20 12:03:47,2021-05-20 12:14:48,IP Address,69.63.23.227,66,660,False,2021-05-27 12:14:49,R_25Xf449RoLwWL1P,,,,,,,anonymous,EN,Yes,More than 10 years,Unincorporated Mills County,,,,Would be interested in senior housing,"$250,000-$325,000",Retired,Own,,Single family home,,$700-$899,Excellent,No,No,Not enough quality housing,,Independent Living Complex,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 12:34:15,2021-05-27 12:40:03,IP Address,166.181.84.172,100,347,True,2021-05-27 12:40:03,R_3jTYdRtHHKubUaS,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,More than 10 years,Glenwood,,,,"Would be interested in up-sizing,Would be interested in an existing single-family home","$175,000-$250,000",Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough affordable housing,,Single family home,Slightly important,Not at all important,Important,Important,Important,Very important,Very important,Slightly important,Extremely important,,,"Parks Restaurant options, community events, local shops",No,2,3,1,5,4,6,,,Female,41-55,2,3,White or Caucasian,"$80,000-$99,999"
2021-05-20 12:44:47,2021-05-20 12:47:43,IP Address,72.255.94.244,62,176,False,2021-05-27 12:47:44,R_pLAEArUzW4g1grL,,,,,,,anonymous,EN,Yes,More than 10 years,Unincorporated Mills County,,,,Not interested in a different home,,Retired,Own,,Single family home,,Less than $300,Excellent,Yes,No,Not enough affordable housing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 13:22:10,2021-05-20 13:24:19,IP Address,50.82.166.3,72,128,False,2021-05-27 13:24:20,R_1P2h0xVo28E7ied,,,,,,,anonymous,EN,Yes,1-5 years,Glenwood,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home","$100,000-$175,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,Single family home,Extremely important,Extremely important,Important,Important,Slightly important,Very important,Very important,Important,Extremely important,Not at all important,,,No,,,,,,,,,,,,,,
2021-05-20 13:30:24,2021-05-20 13:31:25,IP Address,97.119.219.55,38,61,False,2021-05-27 13:31:31,R_1dp1sQ04oToXGoo,,,,,,,anonymous,EN,Yes,1-5 years,Glenwood,,,,Not interested in a different home,"$100,000-$175,000",No,Rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 13:32:55,2021-05-20 13:34:29,IP Address,174.198.89.131,62,93,False,2021-05-27 13:34:29,R_3QKKJmuFzM3ukBT,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Would be interested in a new construction single-family home,"Over $400,000",Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Employment opportunities,,Single family home,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 14:33:18,2021-05-20 14:36:42,IP Address,67.164.109.81,52,204,False,2021-05-27 14:36:45,R_AF1pYxnMx5q1ELT,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Would be interested in down-sizing,"$325,000-$400,000",Retired,Own,,Single family home,,"$2,000 or more",Good,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 14:54:46,2021-05-27 15:06:06,IP Address,184.97.185.143,100,680,True,2021-05-27 15:06:07,R_1gvdtPigOuqCH8N,,,,,41.212005615234375,-96.11009979248046875,anonymous,EN,Yes,6-10 years,Malvern,,,,"Would be interested in down-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,Single family home,Not at all important,Not at all important,,Extremely important,Very important,Not at all important,Very important,Important,Extremely important,Very important,maintained road,"Grocery store
Gas station
Restaurants
Maintained and well lit streets
Good drinking water
Car wash
Library
Bank
Snow removal
Senior activities

",Yes,5,4,2,1,3,6,,"Annex properties to build affordable housing. ",Female,56-70,2,0,White or Caucasian,"$150,000-$199,999"
2021-05-20 16:22:47,2021-05-20 16:23:25,IP Address,67.3.153.176,24,37,False,2021-05-27 16:23:27,R_1JE2PszElnQTyMD,,,,,,,anonymous,EN,Yes,1-5 years,Silver City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 17:12:50,2021-05-20 17:18:39,IP Address,97.119.197.39,72,349,False,2021-05-27 17:18:41,R_1poFIaw4tDvK5jJ,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Not interested in a different home,,Retired,Own,,Single family home,,,Good,No,No,Not enough affordable housing,,,Slightly important,Slightly important,Slightly important,Slightly important,Slightly important,Not at all important,Slightly important,Slightly important,Slightly important,,,,No,,,,,,,,,,,,,,
2021-05-20 17:30:32,2021-05-20 17:32:34,IP Address,166.181.83.253,62,122,False,2021-05-27 17:32:36,R_1LHDptYqZC2NftU,,,,,,,anonymous,EN,Yes,More than 10 years,Unincorporated Mills County,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Mobile home,,$700-$899,Good,No,Yes,Employment opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 18:50:58,2021-05-20 18:53:15,IP Address,184.97.140.91,55,136,False,2021-05-27 18:53:20,R_2s0iq3DzPQmA4g5,,,,,,,anonymous,EN,Yes,More than 10 years,Malvern,,,,Would be interested in a new construction single-family home,"$250,000-$325,000",Yes,Own,,Single family home,,Less than $300,Good,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 18:58:59,2021-05-20 19:00:22,IP Address,63.227.158.194,41,82,False,2021-05-27 19:00:24,R_3forM62876raAal,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Not interested in a different home,,Yes,Own,,Single family home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 19:29:34,2021-05-20 19:30:15,IP Address,69.80.122.132,34,40,False,2021-05-27 19:30:16,R_2Vqn6xoGNmTFXGA,,,,,,,anonymous,EN,Yes,1-5 years,Glenwood,,,,Not interested in a different home,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 19:37:40,2021-05-20 19:37:55,IP Address,173.26.195.246,24,14,False,2021-05-27 19:37:58,R_3D0UGT9qwsVw2qd,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 19:40:12,2021-05-20 19:42:19,IP Address,198.14.210.59,62,126,False,2021-05-27 19:42:23,R_3qyfUD7rG7utJrH,,,,,,,anonymous,EN,Yes,More than 10 years,Pacific Junction,,,,Not interested in a different home,"Less than $100,000",Retired,Own,,Mobile home,,Less than $300,Very bad,No,No,Not enough affordable housing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 21:30:14,2021-05-20 21:32:01,IP Address,173.215.113.232,45,107,False,2021-05-27 21:32:05,R_2D7W7Bw8oKq3OLb,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Not interested in a different home,"$100,000-$175,000",Retired,Own,,Single family home,,"$900-$1,199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-21 07:19:41,2021-05-21 07:20:33,IP Address,166.181.84.147,62,51,False,2021-05-28 07:20:35,R_1eKItvdB5JIprHw,,,,,,,anonymous,EN,No,,,Other,,Shorter commute,,"$250,000-$325,000",,,,,,,,,,Not enough affordable housing,,Single family home,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-21 07:44:03,2021-05-21 07:45:27,IP Address,174.236.7.13,48,84,False,2021-05-28 07:45:29,R_1l6ORcGWcQwk9Ef,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Not interested in a different home,"Over $400,000",Yes,Own,,Single family home,,Less than $300,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 08:18:13,2021-05-28 08:23:19,IP Address,173.26.194.42,100,306,True,2021-05-28 08:23:19,R_2PtxZ02bpGvgKsq,,,,,41.0072021484375,-95.22609710693359375,anonymous,EN,No,,,I own a home elsewhere,,More affordable housing options,,"$175,000-$250,000",,,,,,,,,,Not enough of the right home styles,,Single family home,Not at all important,Not at all important,Very important,Very important,Very important,Very important,Very important,Not at all important,Very important,,,"Grocery Store, Gas Station, Restaurants",No,3,4,2,1,5,6,,Enforce codes for rental housing; fix or tear down dilapidated homes,Female,41-55,2,0,White or Caucasian,"$100,000-$149,999"
2021-05-23 09:43:22,2021-05-23 09:47:09,IP Address,206.214.229.74,72,227,False,2021-05-30 09:47:10,R_8dIddPXtZ9dRUnT,,,,,,,anonymous,EN,Yes,6-10 years,Glenwood,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough affordable housing,,,Extremely important,Extremely important,Important,Important,Very important,Extremely important,Extremely important,Slightly important,Very important,,,"Parks ",Yes,,,,,,,,,,,,,,
2021-05-31 07:40:59,2021-05-31 07:45:51,IP Address,50.82.169.3,100,292,True,2021-05-31 07:45:51,R_2pMr4t0CrVAiztr,,,,,41.0457000732421875,-95.7353973388671875,anonymous,EN,Yes,1-5 years,Glenwood,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$250,000-$325,000",Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,"Townhome,Single family home,Independent Living Complex",Important,Important,Very important,Important,Extremely important,Important,Very important,Slightly important,Very important,,N/A,"Parks, activities like concerts and gatherings.",Yes,3,2,4,1,5,6,,Building more affordable housing and ensuring that current housing is kept in acceptable conditions.,Male,26 - 40,2,0,White or Caucasian,"$60,000-$79,999"
2021-05-26 05:40:30,2021-05-26 05:41:18,IP Address,97.119.165.80,41,48,False,2021-06-02 05:41:20,R_UsvGucQvCLCkDVD,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26 11:03:52,2021-05-26 11:08:03,IP Address,8.48.249.161,72,251,False,2021-06-02 11:08:04,R_cSnlD1x0gCQftNn,,,,,,,anonymous,EN,Yes,1-5 years,Glenwood,,,,Not interested in a different home,"$100,000-$175,000",No,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,Single family home,Very important,Important,Important,Important,Slightly important,Not at all important,Very important,Slightly important,Very important,,,"Variety ",No,,,,,,,,,,,,,,
2021-05-27 09:02:14,2021-05-27 09:02:51,IP Address,173.215.113.232,24,36,False,2021-06-03 09:02:52,R_zdSCVKdLTu8LhYt,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 15:12:02,2021-05-27 15:32:13,IP Address,63.230.40.97,76,1211,False,2021-06-03 15:32:16,R_1NjZHfHvhFG2Zlu,,,,,,,anonymous,EN,Yes,More than 10 years,Tabor,,,,Would be interested in renting,"$100,000-$175,000",Yes,Rent,,Single family home,,$500-$699,Fair,Yes,Yes,Not enough affordable housing,,"Duplex,Townhome,Apartment,Single family home",Extremely important,Very important,Important,Important,Slightly important,Slightly important,Important,Important,Important,,,"Gas stations, grocery stores/supply stores (Dollar General, Walmart/Target, HyVee, etc.), car wash, walking trail/park, court house",No,1,5,3,2,4,6,,,,,,,,
2021-05-27 21:09:16,2021-05-27 21:19:35,IP Address,69.63.23.60,76,618,False,2021-06-03 21:19:36,R_2dzQhoObQHGCf5R,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Would be interested in a new construction single-family home,"$175,000-$250,000",No,Own,,Single family home,,$700-$899,Good,Yes,,Not enough affordable housing,,"Single family home,Assisted Living Complex",Very important,Very important,Extremely important,Very important,Very important,Very important,Extremely important,Extremely important,Extremely important,,,"Restaurants, grocery stores, general supply stores like Target/Walmart, Access to RECYCLING",Yes,4,3,2,5,1,6,,,,,,,,
2021-06-05 11:29:23,2021-06-05 11:34:56,IP Address,50.82.161.122,100,333,True,2021-06-05 11:34:56,R_8wTdjIydHtgPeOl,,,,,41.0457000732421875,-95.7353973388671875,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Would be interested in senior housing,"Less than $100,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,No,Not enough affordable housing,,Independent Living Complex,Slightly important,Important,Slightly important,Important,Slightly important,Not at all important,Extremely important,Important,Extremely important,Important,,"Grocery Store & restraunts ",Yes,2,4,5,3,1,6,,,Female,56-70,3,1,Don’t wish to answer,"$100,000-$149,999"
2021-06-01 05:42:05,2021-06-01 05:46:27,IP Address,207.32.36.51,72,261,False,2021-06-08 05:46:29,R_2YRCQtprZfoE26v,,,,,,,anonymous,EN,Yes,More than 10 years,Glenwood,,,,Not interested in a different home,"$325,000-$400,000",Yes,Own,,Single family home,,Less than $300,Excellent,No,Yes,Employment opportunities,,"Townhome,Condo,Single family home",Very important,Very important,Important,Very important,Slightly important,Very important,Very important,Very important,Very important,,,"Golf course, ball parks , park, public swimming pool etc",No,,,,,,,,,,,,,,
2021-06-02 10:08:53,2021-06-02 10:11:34,IP Address,166.181.82.230,66,160,False,2021-06-09 10:11:35,R_1PTtaVcQuIHyM3B,,,,,,,anonymous,EN,Yes,6-10 years,Glenwood,,,,Not interested in a different home,"$325,000-$400,000",No,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Not enough quality housing,,,Not at all important,Not at all important,Very important,Extremely important,Extremely important,Important,Extremely important,Slightly important,Very important,,,,,,,,,,,,,,,,,,
