StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-10-16 06:20:08,2021-10-16 06:22:22,IP Address,174.198.68.109,100,134,True,2021-10-16 06:22:23,R_2zVoOR4AjtOsjzl,,,,,41.2581024169921875,-95.93250274658203125,qr,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Excellent,No,Yes,Not enough affordable housing,,,No,3,2,1,4,5,,,,Female,41-55,2,1,White or Caucasian,"$100,000-$149,999"
2021-10-16 07:05:03,2021-10-16 07:08:13,IP Address,72.90.76.217,100,189,True,2021-10-16 07:08:13,R_1N32noztwFAlZPL,,,,,43.1493072509765625,-76.22209930419921875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,,Single family home,,$700-$899,Fair,Yes,Yes,Not enough quality housing,,,No,4,2,3,1,5,,Childcare,Build affordable median family households,Female,18 - 25,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-16 06:59:20,2021-10-16 07:08:30,IP Address,97.119.138.80,100,550,True,2021-10-16 07:08:31,R_2bI7fT1gnzFUcr7,,,,,41.2884063720703125,-95.99720001220703125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Do not qualify for a home mortgage,,,No,5,2,1,4,3,Get rid of poor tenants,"Atlantic needs to quit trying to expand, and start fixing the houses we currently have.",Get rid of poor tenants/home owners and poor property owners/renters. This town needs cleaned up and it starts with fixing the houses we already have. Tenants/home owners need to take care of the houses they live in and renters need to put money into the houses they rent out and stop trying to make an extra buck.,Male,26 - 40,2,1,White or Caucasian,"$60,000-$79,999"
2021-10-16 06:59:30,2021-10-16 07:09:31,IP Address,208.126.191.146,100,601,True,2021-10-16 07:09:32,R_7WIzPEL3NRM3ysp,,,,,41.4770965576171875,-95.35269927978515625,anonymous,EN,No,,"I own a home elsewhere,Difficult to find a home to purchase here that suits my family’s needs,I couldn’t find rental housing",,"More homeownership options,More rental options,Better quality housing options,Better community amenities","Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$325,000-$400,000",,,,,,,,,,Not enough quality housing,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,4,3,1,2,5,,"When we moved to SW Iowa 7 years ago, we couldn't find a rental home, let alone a quality home on the market in Atlantic. There needs to be additional homes for quality family living - especially young families.  We looked at probably 8-10 rental homes and ultimately one was suitable for a family to live in. We have since settled into a neighboring community and utilize Atlantic as a central hub but not finding quality housing was a driving factor for us building a home. ","When we were looking - it felt like there was a gap in middle class family homes. Nice homes with comfortable amenities. There will be those that want large executive style homes but I'm referencing nice size homes (1500-2200 sq ft) that will encourage young & school aged families to stay in Atlantic. ",Female,26 - 40,2,3,White or Caucasian,"$150,000-$199,999"
2021-10-16 07:09:44,2021-10-16 07:13:59,IP Address,173.19.123.52,100,255,True,2021-10-16 07:13:59,R_tLCf83RmOVVYZmp,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,Less than $300,Excellent,No,Yes,Not enough quality housing,,Duplex,No,3,4,1,2,5,,,,Female,56-70,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-16 07:19:03,2021-10-16 07:24:15,IP Address,67.3.173.119,100,312,True,2021-10-16 07:24:16,R_1DTPVLghJGisNZq,,,,,41.234100341796875,-96.16899871826171875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Do not qualify for a home mortgage,,"Duplex,Independent Living Complex",Yes,1,3,4,2,5,,,,Female,41-55,2,1,White or Caucasian,"$20,000-$39,999"
2021-10-16 07:24:52,2021-10-16 07:36:48,IP Address,209.54.26.101,100,716,True,2021-10-16 07:36:48,R_2R4Hk6KtnY9grjY,,,,,42.539398193359375,-99.858001708984375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,$700-$899,Poor,Yes,Yes,Other,"Alot of run down homes. Homes that sit on top of each other. Want a home with privacy. ","Duplex,Independent Living Complex,Assisted Living Complex",Yes,2,4,3,1,5,,People to job ratio. Land availability to build.,"Have people on the committee that currently live in a unit, trailer house,  or run down rental house. Let their voice be heard.  Get rid of the slum lords. The apartments off E 8th street where the handicap or Cass residents live is horrible. Huge holes in walls, stairs not safe, window ac that's old but won't replace,  etc. ",Female,41-55,2,4,White or Caucasian,"$20,000-$39,999"
2021-10-16 07:55:27,2021-10-16 08:00:55,IP Address,207.177.93.117,100,327,True,2021-10-16 08:00:55,R_2CTYoQiuM6zfvnc,,,,,42.816192626953125,-95.80169677734375,anonymous,EN,No,,I own a home elsewhere,,Better community amenities,Would be interested in senior housing,"Less than $100,000",,,,,,,,,,Not enough affordable housing,,Assisted Living Complex,No,2,1,3,4,5,,currently lack of people working in the construction industry,Don't make it so difficult for some one to apply/qualify for housing,Female,56-70,1,0,White or Caucasian,"$20,000-$39,999"
2021-10-16 07:56:20,2021-10-16 08:01:03,IP Address,173.24.216.95,100,282,True,2021-10-16 08:01:03,R_3GuFt9TbJZTDLot,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,Less than 1 year,,,,,,No,Own,,Single family home,,"$2,000 or more",Excellent,No,Yes,Not enough quality housing,,,No,4,2,1,3,5,,"Long term families living in their houses and get used to their house deteriorating. Lack of motivation to make community beautiful and strong ",,Female,26 - 40,2,0,White or Caucasian,"$40,000-$59,999"
2021-10-16 08:01:02,2021-10-16 08:11:57,IP Address,174.243.114.138,100,655,True,2021-10-16 08:11:58,R_3st4aFwGj6coOPh,,,,,41.26800537109375,-96.1156005859375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Excellent,No,No,Not enough affordable housing,,Independent Living Complex,Yes,4,2,3,1,5,,Available building lots,"Give builders more incentives ",Male,56-70,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-16 08:16:55,2021-10-16 08:20:40,IP Address,173.215.55.253,100,225,True,2021-10-16 08:20:41,R_2WwmB8TFMO8WB4y,,,,,42.8170013427734375,-95.9552001953125,anonymous,EN,No,,I own a home elsewhere,,"Better quality housing options,Better community amenities",Not interested in a different home,"$100,000-$175,000",,,,,,,,,,Other,,"Independent Living Complex,Assisted Living Complex",No,3,4,1,2,5,,,,Female,26 - 40,2,2,White or Caucasian,"$100,000-$149,999"
2021-10-16 08:46:57,2021-10-16 08:51:00,IP Address,97.119.198.83,100,242,True,2021-10-16 08:51:00,R_3ho5heyGTFaFQgM,,,,,41.237701416015625,-95.9998016357421875,anonymous,EN,No,,Difficult to find a home to purchase here that suits my family’s needs,,"More homeownership options,More affordable housing options,Better quality housing options","Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$100,000-$175,000",,,,,,,,,,Not enough quality housing,,,No,4,2,3,1,5,,General cost of construction and home ownership.  Low inventory is pushing up demand and houses I could afford 5 years ago are out of reach financially now.,Home improvement or development grants and leadership.,Male,26 - 40,2,2,White or Caucasian,"$80,000-$99,999"
2021-10-16 09:25:07,2021-10-16 09:27:46,IP Address,174.243.80.84,100,159,True,2021-10-16 09:27:47,R_ylrNo5JXcme8NX3,,,,,41.285400390625,-96.1493988037109375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,,Yes,1,3,4,2,5,,,,Male,26 - 40,1,0,White or Caucasian,"$100,000-$149,999"
2021-10-16 09:29:16,2021-10-16 09:32:46,IP Address,174.243.112.217,100,209,True,2021-10-16 09:32:46,R_3EXZq6XwfUO4HJY,,,,,41.2671051025390625,-96.03780364990234375,anonymous,EN,No,,"I own a home elsewhere,Other",,"More homeownership options,More affordable housing options,Better quality housing options,Better community amenities","Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$100,000-$175,000",,,,,,,,,,Not enough affordable housing,,Duplex,No,2,1,3,4,5,,"Price of land and taxes ",Lower taxes,Female,26 - 40,3,0,White or Caucasian,"$100,000-$149,999"
2021-10-16 12:02:33,2021-10-16 12:07:36,IP Address,70.190.167.245,100,302,True,2021-10-16 12:07:37,R_2bMhsw3FlWhZ8DT,,,,,32.25079345703125,-110.823699951171875,anonymous,EN,No,,I own a home elsewhere,,Better community amenities,Would be interested in down-sizing,"Less than $100,000",,,,,,,,,,Not enough affordable housing,,Independent Living Complex,No,2,1,4,3,5,,Affordable availability,Better quality and more quantity of section 8 housing,Female,56-70,2,0,White or Caucasian,"$40,000-$59,999"
2021-10-16 13:07:43,2021-10-16 13:10:54,IP Address,173.24.233.250,100,191,True,2021-10-16 13:10:54,R_3ptfo6t5mNI0cag,,,,,41.713592529296875,-93.622100830078125,anonymous,EN,No,,I own a home elsewhere,,Better community amenities,Would be interested in down-sizing,"$250,000-$325,000",,,,,,,,,,Not enough quality housing,,Independent Living Complex,No,4,2,1,3,5,,,,Male,41-55,2,2,White or Caucasian,"$200,000 or more"
2021-10-16 13:54:31,2021-10-16 14:00:46,IP Address,173.19.122.55,100,374,True,2021-10-16 14:00:46,R_3nuBMZnEqayDZDN,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,,Good,,,Not enough of the right home styles,,Duplex,,3,4,5,2,1,"Create mixed-used developments (businesses and homes next door to one another), in addition to building bigger homes to house bigger families, as this is one of the bigger school districts in the area.",,,Male,18 - 25,3,3,White or Caucasian,
2021-10-16 18:00:31,2021-10-16 18:13:41,IP Address,198.153.114.172,100,789,True,2021-10-16 18:13:41,R_9nmXYD8B9x7BnK9,,,,,41.14129638671875,-94.98040008544921875,anonymous,EN,No,,"I own a home elsewhere,Difficult to find a home to purchase here that suits my family’s needs",,"More homeownership options,More affordable housing options,Better quality housing options,Better community amenities","Would be interested in down-sizing,Would be interested in senior housing","$175,000-$250,000",,,,,,,,,,Not enough quality housing,,"Independent Living Complex,Assisted Living Complex",Yes,2,3,4,1,5,Atlantic is not pet friendly when it comes to rentals or condos.  I know a couple of people who chose to live outside of Atlantic for this reason.,"Overall the city talks more about wanting new people but doesn’t want to do things to make the town appealing to younger people.  Once again, the number of rentals and condos that don’t allow pets.  Also the social media presence by several business owners aren’t friendly ir even open to those with less than the “proper” conservative views.  They are businesses I won’t shop or support because they openly view liberals as bad people.",No ideas,Female,56-70,2,0,White or Caucasian,"$150,000-$199,999"
2021-10-16 18:40:11,2021-10-16 18:44:22,IP Address,174.255.6.53,100,251,True,2021-10-16 18:44:23,R_0l9x4IRr8sAh9HH,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,More than 10 years,,,,,,No,Rent,,Apartment,,$300-$499,Poor,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex",No,2,4,3,1,5,,Too much rent for too shitty a place.,,Female,26 - 40,2,1,White or Caucasian,"$19,999 or less"
2021-10-16 19:25:41,2021-10-16 19:30:07,IP Address,173.24.216.3,100,266,True,2021-10-16 19:30:08,R_2YybtlP5PiHQdX0,,,,,41.6475067138671875,-95.30930328369140625,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Apartment,,"$900-$1,199",Excellent,Yes,No,Not enough of the right home styles,,"Duplex,Independent Living Complex,Assisted Living Complex",No,1,4,3,2,5,,Scarcity of good renters,Clean up the town!,Female,71+,1,0,White or Caucasian,"$60,000-$79,999"
2021-10-16 20:37:43,2021-10-16 21:11:46,IP Address,174.198.64.204,100,2043,True,2021-10-16 21:11:48,R_0jn261ETWZq4oBX,,,,,41.23150634765625,-96.05190277099609375,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,,Yes,4,1,2,3,5,,"There are limited quality, higher paying jobs in Atlantic. There is a lack of industry which makes it difficult for people to earn enough to afford decent housing. In addition, there is a lack of affordable modern housing for young families or single people. Housing costs are ridiculously high for outdated, older homes that will need thousands of dollars invested to make them appealing for resale. Paying $300,000 for a home in Atlantic, IA which has no real economic plan for growth is not a good investment, in my opinion. We have invested over $60,000 into our home in the past 5 years for both interior and exterior improvements. Our home will be updated when we go to sell, but other homes for sale right now are selling for way more and are extremely dated. There is also a huge disparity in our home and the neighbors across the street. There needs to be city ordinances/requirements for people to maintain their homes to a basic standard. It doesn’t cost you anything to keep your yard free from garbage. It doesn’t cost you money to not park your car in your yard. These are basic things that should be enforced. There is a lack of pride and laziness that is prevalent in many areas of Atlantic. ","Real estate values are completely overly inflated. We have to get industry and good paying jobs into Atlantic. Our elected officials are not doing enough to attract companies to establish businesses here. This has to change. We need more restaurants and we need to clean up the main drag leading into the downtown area. There needs to be an expansion of NEW residential single family homes in a new neighborhood established take is family friendly…sidewalks…street lights…centralized park with playground equipment…etc. For existing homes that are run down in town without occupancy, there needs to be a program to purchase and “flip” the houses with a split profit between the owner of the property and the “flipper” when it’s sold. This could incentivize people who aren’t maintaining properties to do something positive with their property. ",Female,41-55,2,2,White or Caucasian,"$200,000 or more"
2021-10-16 22:23:20,2021-10-16 22:26:35,IP Address,174.242.224.213,100,195,True,2021-10-16 22:26:36,R_2doU1FfColMNdNf,,,,,41.232696533203125,-96.113800048828125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,"$900-$1,199",Fair,Yes,Yes,Not enough of the right home styles,,,No,3,1,2,4,5,,,,Female,26 - 40,2,4,White or Caucasian,"$100,000-$149,999"
2021-10-16 23:52:42,2021-10-17 00:01:58,IP Address,83.229.32.157,100,556,True,2021-10-17 00:01:59,R_ZynYm6u7F1euNWh,,,,,37.393096923828125,-121.962005615234375,anonymous,EN,No,,I couldn’t find rental housing,,"More homeownership options,More rental options,More affordable housing options","Would be interested in renting,Would be interested in an existing single-family home","Less than $100,000",,,,,,,,,,Do not qualify for a home mortgage,,"Duplex,Independent Living Complex",Yes,1,3,4,5,2,More rent to own options for people that want to buy.,,,Female,26 - 40,2,0,White or Caucasian,"$20,000-$39,999"
2021-10-17 12:48:51,2021-10-17 12:52:27,IP Address,50.81.180.214,100,215,True,2021-10-17 12:52:27,R_1C7xCDPKHVUcDpI,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,1-5 years,,,,,,No,Own,,Single family home,,"$900-$1,199",Good,Yes,No,Not enough affordable housing,,,No,3,2,1,4,5,,,,Female,26 - 40,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-17 14:18:17,2021-10-17 14:24:48,IP Address,97.119.114.239,100,390,True,2021-10-17 14:24:48,R_pgYA5n9KCQXkahr,,,,,41.2975006103515625,-96.09929656982421875,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$500-$699,Excellent,Yes,Yes,Not enough quality housing,,,Yes,3,2,4,1,5,,"Not enough young people interested in working to make improvements to housing. Need more SHIFT type groups. ","I don’t know ",Female,56-70,2,0,White or Caucasian,
2021-10-17 17:05:57,2021-10-17 17:10:47,IP Address,173.19.130.154,100,290,True,2021-10-17 17:10:47,R_a5IG22ocy8JKuBz,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Fair,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex",No,2,1,3,4,5,,"People want housing for next to nothing.  Everyone and their dog is on disability for some reason or another and work under the table. ",Improve housing for homeowners that don’t have the means to improve it themselves.,Female,26 - 40,2,0,Don’t wish to answer,"$40,000-$59,999"
2021-10-17 17:20:23,2021-10-17 17:25:44,IP Address,67.55.167.221,100,320,True,2021-10-17 17:25:44,R_XjGBaKRwApOyych,,,,,41.2895965576171875,-94.54070281982421875,anonymous,EN,No,,Other,I rent outside of town,"More homeownership options,More affordable housing options",Would be interested in up-sizing,"$175,000-$250,000",,,,,,,,,,Do not qualify for a home mortgage,,,No,3,1,2,4,5,,The city council,,Male,26 - 40,2,2,White or Caucasian,"$40,000-$59,999"
2021-10-17 18:05:51,2021-10-17 18:18:33,IP Address,50.81.180.212,100,762,True,2021-10-17 18:18:34,R_3F2seeiaIVISudN,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,Independent Living Complex,Yes,4,1,3,5,2,"Independent senior apartments ",The current lack of employment opportunities which leads to more low income families needing assistance and lack of housing assistance for these families and the elderly,"More regulation on rental properties,so as people can take pride in where they live some are so run down.  Also good clean homes and such that are kept up and are sirha available.  Not this high rent we see now, there is not enough jobs that pay enough to offset this amount.  Senior apts that are also sirha approved.",Female,56-70,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-17 18:44:01,2021-10-17 18:51:11,IP Address,66.43.203.225,100,429,True,2021-10-17 18:51:11,R_2aQADfTmAaDXg46,,,,,41.5742950439453125,-94.85849761962890625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Excellent,No,Yes,Not enough of the right home styles,,,No,1,2,3,5,4,,,,Female,71+,3,0,White or Caucasian,"$80,000-$99,999"
2021-10-17 21:12:01,2021-10-17 21:19:05,IP Address,75.163.75.62,100,423,True,2021-10-17 21:19:05,R_28YiBLgOmAoHUux,,,,,41.285400390625,-96.1493988037109375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Do not qualify for a home mortgage,,,No,2,3,4,1,5,,Affordable housing and cost of home repairs,"Don’t allow people to purchase the quality affordably priced homes to rent out with jacked up rent amounts.
The wait list for SWIPCO assistance for home repairs is years long… need more programs like this.
",Female,26 - 40,2,2,White or Caucasian,"$60,000-$79,999"
2021-10-18 05:20:37,2021-10-18 05:23:46,IP Address,97.119.198.83,100,189,True,2021-10-18 05:23:46,R_z1riv9Nk4fRM7Tj,,,,,41.237701416015625,-95.9998016357421875,anonymous,EN,No,,I own a home elsewhere,,Better community amenities,Not interested in a different home,"$100,000-$175,000",,,,,,,,,,Not enough quality housing,,,No,4,3,2,1,5,,,,Male,26 - 40,2,2,White or Caucasian,"$80,000-$99,999"
2021-10-18 06:50:54,2021-10-18 06:54:18,IP Address,199.138.125.226,100,203,True,2021-10-18 06:54:18,R_1LFp43pzZbq9EZd,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,No,Yes,Not enough affordable housing,,"Independent Living Complex,Assisted Living Complex",No,3,1,2,4,5,,,,Female,41-55,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-18 06:59:21,2021-10-18 08:44:50,IP Address,50.81.180.11,100,6328,True,2021-10-18 08:44:50,R_UnbTo3ycYs0HK2l,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Excellent,No,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,1,2,3,4,5,"Create a City Requirement for Landlord registry and inspection with reasonable costs. Some rentals are in disrepair and are not suitable for habitation  ","Quality local contractors and reasonable prices. Housing costs in Atlantic are very high for older homes that have not been updated in decades. Also we need more amenities such as a updated pool, more local businesses and restaurants. ","Incentives for individuals to build. 
Quality Local Contractors - more incentives to build spec homes.  I think we have a few Contractors that perform quality work, and more that are more qualified for simple handyman type of work. 
Keep working on the rental situation. There is no incentive for landlords to update because there are so few rentals they don’t have to compete. ",Female,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-18 10:31:42,2021-10-18 10:43:34,IP Address,23.172.160.107,100,711,True,2021-10-18 10:43:34,R_31gXvi071uHpNKF,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Fair,Yes,Yes,Not enough affordable housing,,,Yes,1,2,4,3,5,,nothing is being cared for any more.,"Maybe fix some houses in town so it don't look so junky around here any more. ",Male,41-55,2,1,White or Caucasian,"$60,000-$79,999"
2021-10-18 12:15:18,2021-10-18 12:27:54,IP Address,66.191.148.96,100,755,True,2021-10-18 12:27:54,R_26kI5CcslqCvzmR,,,,,43.801300048828125,-91.21340179443359375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,No,Not enough affordable housing,,"Independent Living Complex,Assisted Living Complex",Yes,4,2,3,1,5,,,,Female,26 - 40,2,1,White or Caucasian,"$100,000-$149,999"
2021-10-18 12:18:26,2021-10-18 12:32:59,IP Address,64.237.19.130,100,873,True,2021-10-18 12:32:59,R_V43KT84N0la26c1,,,,,38.93609619140625,-92.30560302734375,anonymous,EN,No,,"I own a home elsewhere,Other",I live 2 miles outside of City limits.,More homeownership options,"Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",,,,,,,,,,Not enough quality housing,,Duplex,Yes,3,2,4,1,5,,Affordable and appealing single-family home lots and affordable single-family homes.,"Provide building incentive programs for developers/builders.  Also could be a viable option to provide incentives for home buyers, etc.",Male,26 - 40,4,2,White or Caucasian,"$100,000-$149,999"
2021-10-18 12:44:54,2021-10-18 12:53:23,IP Address,199.138.117.96,100,508,True,2021-10-18 12:53:23,R_2BfUpBvvpKXEy0i,,,,,39.712799072265625,-105.09529876708984375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,$700-$899,Fair,No,Yes,Other,most affordable homes are older,"Duplex,Independent Living Complex,Assisted Living Complex",No,4,2,3,1,5,,"quality jobs, vision of town council","new affordable subdivisions, rental property inspections to bring existing housing to a higher standard, fines for unmaintained property. ",Male,41-55,1,0,White or Caucasian,"$80,000-$99,999"
2021-10-18 14:24:35,2021-10-18 14:28:00,IP Address,166.181.81.254,100,205,True,2021-10-18 14:28:01,R_1jUGiut5RD2cPts,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,,Yes,,,,,,,Money,"Grants for homeowners to improve their homes, required inspections for renters",Female,26 - 40,3,1,White or Caucasian,"$80,000-$99,999"
2021-10-18 15:27:03,2021-10-18 15:41:54,IP Address,173.19.130.182,100,891,True,2021-10-18 15:41:54,R_2Bh9x6Slc0nwaUw,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Fair,Yes,Yes,Not enough quality housing,,Duplex,Yes,4,1,3,2,5,,"Too many run down houses just left to progressively deteriorate.   ","Look into enforcing requirements on upkeep of houses. For example roofs, porches, unattached structures falling in should be fixed or condemned.   Maybe recognizing those homes that have made major improvements.  With a Mayor's choice award or weekly ""Spiffy "" awards....place a spiffy award sign in their yard for a week as recognition.   Pick one winner in 5 or more districts in Atlantic.  Post the winners in the paper.  Does Atlantic have a Mainstreet office or are we an approved Main Street town?  ",Female,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-18 20:31:04,2021-10-18 20:39:07,IP Address,173.18.251.148,100,483,True,2021-10-18 20:39:07,R_1Dqo29r9LasUQDq,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Fair,Yes,Yes,Not enough affordable housing,,,No,2,3,4,1,5,,"Unless you make $25 + an hour you have to have 2 incomes to afford everything from utilities to property taxes, insurance, and vehicles.",,Female,41-55,1,3,White or Caucasian,"$40,000-$59,999"
2021-10-19 04:14:14,2021-10-19 04:21:08,IP Address,173.19.121.131,100,413,True,2021-10-19 04:21:08,R_0CJmqcxHZ6WUjdv,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough of the right home styles,,Independent Living Complex,Yes,4,3,2,1,5,,Lack of land,,Female,41-55,2,0,Don’t wish to answer,"$100,000-$149,999"
2021-10-19 07:43:36,2021-10-19 07:47:37,IP Address,173.19.121.137,100,240,True,2021-10-19 07:47:37,R_1JOPyrCPmdzGuXw,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$500-$699,Good,Yes,Yes,Not enough affordable housing,,,No,5,4,2,1,3,Tax relief for current home owners!,"I am afraid to make improvements to my home because every time I do, my taxes go up. It is a deterrent to try to make your home look nice.",,Female,26 - 40,2,2,White or Caucasian,"$80,000-$99,999"
2021-10-19 08:29:11,2021-10-19 08:32:01,IP Address,50.81.180.64,100,169,True,2021-10-19 08:32:01,R_RwNaeYVBPh9RKYF,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Apartment,,$500-$699,Very bad,Yes,Yes,Not enough affordable housing,,Duplex,No,1,2,4,3,5,"More SIRHA approved housing ","Not enough rentals , not enough sirha approved rentals ",,Female,26 - 40,2,3,White or Caucasian,"$20,000-$39,999"
2021-10-19 08:38:18,2021-10-19 08:47:27,IP Address,72.255.121.210,100,548,True,2021-10-19 08:47:28,R_2D8lCC7U1703XRo,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Good,No,Yes,Not enough quality housing,,"Independent Living Complex,Assisted Living Complex",No,2,3,4,1,5,,Developing a plan then following through to make it happen.,Develop a plan to add a new housing subdivision. Share the plan with the public for feedback. Make any adjustments to the plan based on feedback. Then develop financing plan options and seek public input. Decide a course of action and follow through.,Male,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-19 08:52:55,2021-10-19 08:54:51,IP Address,72.255.121.210,100,116,True,2021-10-19 08:54:51,R_3szzhgE3i6fBo6d,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,No,,I own a home elsewhere,,Better community amenities,Not interested in a different home,"$100,000-$175,000",,,,,,,,,,Not enough affordable housing,,,No,4,2,1,3,5,,,,,,,,,
2021-10-19 09:01:22,2021-10-19 09:02:56,IP Address,72.255.121.210,100,94,True,2021-10-19 09:02:57,R_3FKE8j1IcNzGKeK,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 09:12:05,2021-10-19 09:19:36,IP Address,174.198.69.100,100,450,True,2021-10-19 09:19:37,R_2CfF9Gf6ZyG2tpF,,,,,41.6009979248046875,-93.6728973388671875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,"Duplex,Independent Living Complex,Assisted Living Complex",No,3,4,2,1,5,,"Need higher paying businesses ",,Male,41-55,2,1,White or Caucasian,"$80,000-$99,999"
